AWS-Datalogger;Date;Time (UTC-0300);T (ºC);RH (%);WS (km/h);WD (º);Hi_WS (km/h);Hi_WD(º);Signal Quality ;Reception
Top-DT2;13/03/2024;4:59:51;1.93;95.60;16.76;37;19.31;11;-78;Ok
Top-DT2;13/03/2024;5:01:33;1.92;95.60;17.12;15;19.31;13;-78;Ok
Top-DT2;13/03/2024;5:04:10;1.89;95.70;21.73;25;22.53;23;-78;Ok
Top-DT2;13/03/2024;5:06:41;1.78;95.50;20.19;14;20.92;11;-77;Ok
Top-DT2;13/03/2024;5:09:15;1.78;95.50;21.42;17;24.14;30;-78;Ok
Top-DT2;13/03/2024;5:11:07;1.78;95.70;16.09;17;16.09;11;-77;Ok
Top-DT2;13/03/2024;5:12:50;1.73;95.70;20.02;21;25.75;21;-76;Ok
Top-DT2;13/03/2024;5:13:44;1.72;95.70;23.34;26;24.14;27;-77;Ok
Top-DT2;13/03/2024;5:16:05;1.72;95.70;24.14;30;25.75;30;-77;Ok
Top-DT2;13/03/2024;5:18:38;1.72;95.80;23.87;29;27.36;27;-77;Ok
Top-DT2;13/03/2024;5:21:12;1.72;95.80;22.76;19;27.36;25;-77;Ok
Top-DT2;13/03/2024;5:23:08;1.72;95.80;21.32;22;25.75;26;-77;Ok
Top-DT2;13/03/2024;5:25:39;1.72;95.80;23.34;28;24.14;27;-78;Ok
Top-DT2;13/03/2024;5:27:11;1.69;95.80;22.63;25;25.75;21;-77;Ok
Top-DT2;13/03/2024;5:28:53;1.72;95.90;26.64;28;28.97;33;-77;Ok
Top-DT2;13/03/2024;5:30:36;1.69;95.90;22.53;23;25.75;9;-77;Ok
Top-DT2;13/03/2024;5:32:29;1.72;95.90;28.16;25;28.97;22;-77;Ok
Top-DT2;13/03/2024;5:34:01;1.69;95.80;23.26;22;24.14;29;-77;Ok
Top-DT2;13/03/2024;5:36:35;1.67;95.90;23.07;23;27.36;29;-77;Ok
Top-DT2;13/03/2024;5:39:09;1.67;95.90;25.27;27;27.36;33;-77;Ok
Top-DT2;13/03/2024;5:40:54;1.67;95.90;24.68;25;25.75;27;-78;Ok
Top-DT2;13/03/2024;5:42:36;1.67;95.90;26.82;27;28.97;25;-78;Ok
Top-DT2;13/03/2024;5:45:07;1.67;95.90;24.76;23;27.36;35;-77;Ok
Top-DT2;13/03/2024;5:47:51;1.67;95.90;26.00;24;28.97;27;-79;Ok
Top-DT2;13/03/2024;5:50:25;1.67;95.90;26.39;24;27.36;22;-79;Ok
Top-DT2;13/03/2024;5:51:57;1.67;95.90;24.34;24;27.36;33;-79;Ok
Top-DT2;13/03/2024;5:53:40;1.67;95.90;26.92;26;28.97;29;-79;Ok
Top-DT2;13/03/2024;5:55:22;1.67;95.90;26.33;24;28.97;26;-78;Ok
Top-DT2;13/03/2024;5:58:22;1.67;-1.00;23.91;22;28.97;29;-78;Ok
Top-DT2;13/03/2024;6:00:30;1.61;95.90;24.39;24;27.36;26;-78;Ok
Top-DT2;13/03/2024;6:02:15;1.61;95.90;26.55;28;27.36;30;-78;Ok
Top-DT2;13/03/2024;6:03:55;1.61;95.80;24.94;25;25.75;29;-78;Ok
Top-DT2;13/03/2024;6:05:40;1.67;96.00;23.74;32;25.75;34;-78;Ok
Top-DT2;13/03/2024;6:07:20;1.61;96.00;25.86;27;28.97;27;-78;Ok
Top-DT2;13/03/2024;6:10:04;1.61;96.00;25.95;25;27.36;30;-78;Ok
Top-DT2;13/03/2024;6:12:28;1.61;95.80;21.99;32;24.14;33;-77;Ok
Top-DT2;13/03/2024;6:15:01;1.67;95.80;25.21;24;27.36;21;-78;Ok
Top-DT2;13/03/2024;6:16:44;1.67;95.80;24.94;32;27.36;31;-77;Ok
Top-DT2;13/03/2024;6:20:09;1.67;95.80;23.28;28;27.36;29;-78;Ok
Top-DT2;13/03/2024;6:21:51;1.67;95.80;22.21;32;25.75;21;-77;Ok
Top-DT2;13/03/2024;6:24:28;1.61;95.80;24.14;31;24.14;33;-78;Ok
Top-DT2;13/03/2024;6:26:59;1.61;95.80;25.25;25;27.36;27;-78;Ok
Top-DT2;13/03/2024;6:28:41;1.61;95.80;26.64;26;32.19;33;-78;Ok
Top-DT2;13/03/2024;6:32:06;1.61;95.80;24.54;33;28.97;30;-78;Ok
Top-DT2;13/03/2024;6:34:02;1.61;95.80;26.29;32;27.36;31;-78;Ok
Top-DT2;13/03/2024;6:35:31;1.61;95.90;27.36;27;30.58;33;-79;Ok
Top-DT2;13/03/2024;6:38:56;1.61;95.80;30.18;27;33.80;26;-77;Ok
Top-DT2;13/03/2024;6:40:49;1.61;95.90;27.76;33;30.58;26;-77;Ok
Top-DT2;13/03/2024;6:42:21;1.56;95.90;26.63;32;30.58;30;-78;Ok
Top-DT2;13/03/2024;6:44:37;1.61;95.90;29.24;29;32.19;26;-78;Ok
Top-DT2;13/03/2024;6:47:29;1.61;95.90;29.10;29;30.58;41;-78;Ok
Top-DT2;13/03/2024;6:49:11;1.56;95.90;27.21;30;28.97;27;-78;Ok
Top-DT2;13/03/2024;6:50:54;1.56;95.90;28.70;27;32.19;27;-78;Ok
Top-DT2;13/03/2024;6:52:37;1.56;95.90;26.15;27;28.97;27;-77;Ok
Top-DT2;13/03/2024;6:54:19;1.56;95.90;24.14;27;27.36;34;-77;Ok
Top-DT2;13/03/2024;6:56:12;1.64;96.00;23.68;29;25.75;22;-78;Ok
Top-DT2;13/03/2024;6:57:57;1.67;96.00;20.12;39;20.92;38;-78;Ok
Top-DT2;13/03/2024;7:00:18;1.67;96.00;24.60;33;27.36;14;-78;Ok
Top-DT2;13/03/2024;7:02:52;1.72;96.20;23.60;30;27.36;23;-77;Ok
Top-DT2;13/03/2024;7:04:44;1.72;96.20;21.73;33;24.14;50;-77;Ok
Top-DT2;13/03/2024;7:07:08;1.72;96.10;27.36;37;32.19;41;-78;Ok
Top-DT2;13/03/2024;7:08:50;1.67;95.90;26.55;30;28.97;30;-78;Ok
Top-DT2;13/03/2024;7:10:33;1.72;96.10;24.46;30;27.36;27;-79;Ok
Top-DT2;13/03/2024;7:12:38;1.72;96.10;23.07;45;25.75;51;-78;Ok
Top-DT2;13/03/2024;7:14:11;1.72;96.10;23.74;26;25.75;31;-78;Ok
Top-DT2;13/03/2024;7:16:42;1.72;96.10;26.72;44;28.97;42;-78;Ok
Top-DT2;13/03/2024;7:18:14;1.69;96.00;26.67;34;28.97;38;-79;Ok
Top-DT2;13/03/2024;7:19:57;1.72;96.10;24.58;31;27.36;30;-78;Ok
Top-DT2;13/03/2024;7:21:01;1.67;96.00;25.75;27;27.36;26;-78;Ok
Top-DT2;13/03/2024;7:22:30;1.69;96.00;29.99;30;37.01;34;-78;Ok
Top-DT2;13/03/2024;7:25:07;1.67;96.20;35.41;28;35.41;26;-78;Ok
Top-DT2;13/03/2024;7:27:38;1.72;96.20;32.99;31;37.01;27;-78;Ok
Top-DT2;13/03/2024;7:30:14;1.72;96.20;26.29;36;27.36;38;-79;Ok
Top-DT2;13/03/2024;7:31:57;1.72;96.20;34.60;29;37.01;29;-79;Ok
Top-DT2;13/03/2024;7:33:47;1.78;96.20;32.99;31;35.41;26;-78;Ok
Top-DT2;13/03/2024;7:35:19;1.72;96.20;31.27;26;33.80;23;-78;Ok
Top-DT2;13/03/2024;7:37:02;1.78;96.20;37.28;22;40.23;27;-78;Ok
Top-DT2;13/03/2024;7:40:27;1.72;96.20;31.38;32;33.80;37;-78;Ok
Top-DT2;13/03/2024;7:43:01;1.67;96.10;33.80;28;37.01;33;-79;Ok
Top-DT2;13/03/2024;7:44:46;1.67;96.00;38.62;28;38.62;27;-79;Ok
Top-DT2;13/03/2024;7:47:17;1.67;96.00;31.54;28;38.62;21;-79;Ok
Top-DT2;13/03/2024;7:50:01;1.68;95.90;31.73;26;33.80;33;-78;Ok
Top-DT2;13/03/2024;7:51:46;1.67;95.90;32.99;36;33.80;35;-79;Ok
Top-DT2;13/03/2024;7:54:07;1.61;95.90;32.49;26;35.41;41;-79;Ok
Top-DT2;13/03/2024;7:55:49;1.61;95.90;33.34;30;35.41;30;-79;Ok
Top-DT2;13/03/2024;7:57:32;1.56;96.00;32.72;28;35.41;29;-79;Ok
Top-DT2;13/03/2024;8:00:06;1.56;96.00;35.76;24;38.62;23;-79;Ok
Top-DT2;13/03/2024;8:01:11;1.56;96.00;37.01;26;37.01;27;-78;Ok
Top-DT2;13/03/2024;8:03:33;1.56;96.00;30.58;42;30.58;42;-79;Ok
Top-DT2;13/03/2024;8:04:24;1.56;96.00;32.99;28;33.80;26;-78;Ok
Top-DT2;13/03/2024;8:06:07;1.56;96.00;37.01;31;37.01;31;-78;Ok
Top-DT2;13/03/2024;8:08:51;1.50;96.00;32.39;26;37.01;26;-78;Ok
Top-DT2;13/03/2024;8:11:22;1.53;96.10;33.26;26;35.41;18;-78;Ok
Top-DT2;13/03/2024;8:13:46;1.52;96.10;33.26;26;35.41;31;-78;Ok
Top-DT2;13/03/2024;8:15:28;1.56;96.00;34.20;23;37.01;23;-78;Ok
Top-DT2;13/03/2024;8:18:12;1.50;96.20;33.97;25;35.41;30;-77;Ok
Top-DT2;13/03/2024;8:20:36;1.53;96.10;37.75;26;38.62;29;-78;Ok
Top-DT2;13/03/2024;8:22:18;1.50;96.20;32.92;24;35.41;26;-78;Ok
Top-DT2;13/03/2024;8:24:03;1.50;96.10;34.87;33;35.41;38;-78;Ok
Top-DT2;13/03/2024;8:25:46;1.56;96.10;32.19;21;33.80;21;-78;Ok
Top-DT2;13/03/2024;8:28:17;1.56;96.10;33.80;27;37.01;31;-79;Ok
Top-DT2;13/03/2024;8:30:00;1.61;96.10;33.53;24;35.41;23;-79;Ok
Top-DT2;13/03/2024;8:33:53;1.72;-1.00;27.90;22;32.19;27;-79;Ok
Top-DT2;13/03/2024;8:35:58;1.78;96.30;30.26;27;32.19;31;-78;Ok
Top-DT2;13/03/2024;8:37:41;1.78;96.30;28.43;28;32.19;21;-79;Ok
Top-DT2;13/03/2024;8:39:26;1.83;96.20;22.53;37;24.14;37;-79;Ok
Top-DT2;13/03/2024;8:42:00;1.83;96.20;26.72;30;28.97;30;-79;Ok
Top-DT2;13/03/2024;8:43:42;1.89;96.10;27.36;27;28.97;25;-79;Ok
Top-DT2;13/03/2024;8:46:24;1.89;96.10;27.68;27;28.97;23;-79;Ok
Top-DT2;13/03/2024;8:47:56;1.83;96.10;23.13;31;27.36;29;-78;Ok
Top-DT2;13/03/2024;8:49:51;1.78;96.00;26.82;38;27.36;34;-79;Ok
Top-DT2;13/03/2024;8:51:21;1.83;96.10;29.13;27;33.80;27;-79;Ok
Top-DT2;13/03/2024;8:53:06;1.78;96.10;30.58;29;32.19;26;-79;Ok
Top-DT2;13/03/2024;8:54:48;1.83;96.10;28.97;30;30.58;33;-79;Ok
Top-DT2;13/03/2024;8:57:22;1.78;96.10;28.43;28;28.97;19;-79;Ok
Top-DT2;13/03/2024;8:58:34;1.83;96.10;23.50;30;25.75;27;-79;Ok
Top-DT2;13/03/2024;9:00:45;1.83;96.20;24.94;29;28.97;26;-79;Ok
Top-DT2;13/03/2024;9:02:27;1.83;96.10;24.46;37;25.75;41;-80;Ok
Top-DT2;13/03/2024;9:04:33;1.83;96.10;26.07;37;28.97;38;-79;Ok
Top-DT2;13/03/2024;9:05:55;1.83;96.10;20.92;35;20.92;37;-79;Ok
Top-DT2;13/03/2024;9:08:39;1.83;96.10;24.14;41;24.14;45;-80;Ok
Top-DT2;13/03/2024;9:11:23;1.83;96.10;21.46;33;22.53;29;-80;Ok
Top-DT2;13/03/2024;9:12:45;1.89;96.00;19.31;38;19.31;43;-79;Ok
Top-DT2;13/03/2024;9:14:35;1.94;96.00;25.64;41;28.97;41;-79;Ok
Top-DT2;13/03/2024;9:16:59;1.94;96.00;25.35;42;27.36;37;-79;Ok
Top-DT2;13/03/2024;9:19:45;1.94;96.00;24.54;45;27.36;47;-80;Ok
Top-DT2;13/03/2024;9:21:28;1.94;96.00;27.90;46;28.97;43;-79;Ok
Top-DT2;13/03/2024;9:24:01;1.94;96.00;26.15;40;27.36;38;-79;Ok
Top-DT2;13/03/2024;9:26:25;2.06;96.00;25.35;50;25.75;49;-79;Ok
Top-DT2;13/03/2024;9:28:05;2.06;96.20;25.32;44;28.97;51;-80;Ok
Top-DT2;13/03/2024;9:30:41;2.11;96.20;20.60;49;22.53;51;-80;Ok
Top-DT2;13/03/2024;9:33:23;2.11;96.10;17.01;39;20.92;43;-79;Ok
Top-DT2;13/03/2024;9:35:46;2.14;96.10;19.02;45;20.92;58;-72;Ok
Top-DT2;13/03/2024;9:37:29;2.11;96.10;20.12;44;20.92;53;-72;Ok
Top-DT2;13/03/2024;9:39:24;2.17;95.90;22.53;46;22.53;51;-75;Ok
Top-DT2;13/03/2024;9:41:45;2.17;95.90;20.92;42;24.14;53;-75;Ok
Top-DT2;13/03/2024;9:43:27;2.11;95.90;18.64;29;22.53;26;-77;Ok
Top-DT2;13/03/2024;9:46:17;2.11;-1.00;17.70;40;17.70;38;-76;Ok
Top-DT2;13/03/2024;9:49:26;2.11;95.90;21.82;44;25.75;43;-76;Ok
Top-DT2;13/03/2024;9:51:09;2.06;95.90;24.94;54;28.97;55;-76;Ok
Top-DT2;13/03/2024;9:52:51;2.11;96.00;23.70;44;25.75;41;-75;Ok
Top-DT2;13/03/2024;9:54:47;2.11;95.90;26.29;48;27.36;50;-74;Ok
Top-DT2;13/03/2024;9:56:16;2.06;95.90;22.53;41;25.75;43;-73;Ok
Top-DT2;13/03/2024;9:58:42;2.11;96.00;25.48;44;25.75;42;-73;Ok
Top-DT2;13/03/2024;10:01:34;2.14;96.00;25.55;44;30.58;49;-74;Ok
Top-DT2;13/03/2024;10:03:06;2.17;95.90;24.58;44;27.36;51;-74;Ok
Top-DT2;13/03/2024;10:05:02;2.28;95.90;27.90;44;30.58;38;-74;Ok
Top-DT2;13/03/2024;10:06:31;2.26;95.80;27.66;47;32.19;49;-74;Ok
Top-DT2;13/03/2024;10:09:05;2.28;96.00;22.53;42;25.75;34;-74;Ok
Top-DT2;13/03/2024;10:09:56;2.33;96.00;29.77;49;30.58;49;-74;Ok
Top-DT2;13/03/2024;10:11:41;2.39;96.00;24.14;47;27.36;45;-74;Ok
Top-DT2;13/03/2024;10:13:24;2.39;95.80;26.15;42;28.97;45;-74;Ok
Top-DT2;13/03/2024;10:15:04;2.39;95.70;27.68;45;30.58;50;-74;Ok
Top-DT2;13/03/2024;10:17:40;2.39;95.90;29.77;42;30.58;45;-74;Ok
Top-DT2;13/03/2024;10:21:03;2.44;95.90;30.44;48;35.41;51;-73;Ok
Top-DT2;13/03/2024;10:23:36;2.39;95.70;35.81;43;37.01;43;-74;Ok
Top-DT2;13/03/2024;10:25:29;2.39;95.90;32.72;48;33.80;37;-74;Ok
Top-DT2;13/03/2024;10:27:53;2.39;95.90;32.39;40;40.23;47;-73;Ok
Top-DT2;13/03/2024;10:29:35;2.39;95.90;33.31;41;37.01;37;-73;Ok
Top-DT2;13/03/2024;10:31:18;2.44;95.90;29.29;40;30.58;49;-74;Ok
Top-DT2;13/03/2024;10:33:13;2.39;95.80;34.33;47;37.01;45;-74;Ok
Top-DT2;13/03/2024;10:34:56;2.39;95.70;30.58;46;32.19;50;-74;Ok
Top-DT2;13/03/2024;10:37:27;2.44;95.90;29.29;30;32.19;34;-73;Ok
Top-DT2;13/03/2024;10:39:50;2.44;95.90;29.29;30;37.01;33;-73;Ok
Top-DT2;13/03/2024;10:41:33;2.47;95.90;28.49;39;32.19;37;-74;Ok
Top-DT2;13/03/2024;10:43:15;2.47;95.80;28.38;31;33.80;38;-74;Ok
Top-DT2;13/03/2024;10:45:08;2.50;95.80;23.45;37;25.75;29;-74;Ok
Top-DT2;13/03/2024;10:47:32;2.42;95.50;25.57;48;32.19;51;-73;Ok
Top-DT2;13/03/2024;10:50:05;2.28;95.60;28.82;43;32.19;38;-73;Ok
Top-DT2;13/03/2024;10:52:39;2.17;95.40;29.99;45;33.80;41;-74;Ok
Top-DT2;13/03/2024;10:54:22;2.17;95.50;27.16;41;28.97;41;-74;Ok
Top-DT2;13/03/2024;10:56:04;2.17;95.50;29.77;54;32.19;54;-73;Ok
Top-DT2;13/03/2024;10:57:49;2.11;95.50;33.15;51;35.41;55;-74;Ok
Top-DT2;13/03/2024;10:59:32;2.11;95.50;29.77;46;30.58;50;-74;Ok
Top-DT2;13/03/2024;11:02:03;2.17;95.60;25.90;37;33.80;43;-74;Ok
Top-DT2;13/03/2024;11:03:45;2.22;95.80;23.91;45;27.36;47;-74;Ok
Top-DT2;13/03/2024;11:05:41;2.22;95.80;20.92;43;20.92;41;-74;Ok
Top-DT2;13/03/2024;11:08:02;2.19;95.50;24.27;39;28.97;30;-74;Ok
Top-DT2;13/03/2024;11:09:47;2.22;95.80;22.53;51;22.53;39;-74;Ok
Top-DT2;13/03/2024;11:11:27;2.28;95.80;21.46;47;25.75;50;-74;Ok
Top-DT2;13/03/2024;11:13:09;2.33;95.70;28.86;49;33.80;49;-74;Ok
Top-DT2;13/03/2024;11:15:53;2.33;95.60;27.52;47;32.19;51;-74;Ok
Top-DT2;13/03/2024;11:17:25;2.44;95.60;20.92;49;24.14;59;-74;Ok
Top-DT2;13/03/2024;11:18:19;2.50;95.60;21.73;40;22.53;43;-75;Ok
Top-DT2;13/03/2024;11:20:12;2.56;95.40;27.36;50;30.58;54;-73;Ok
Top-DT2;13/03/2024;11:21:55;2.61;95.10;27.90;52;32.19;54;-74;Ok
Top-DT2;13/03/2024;11:23:35;2.67;95.00;31.86;54;35.41;55;-74;Ok
Top-DT2;13/03/2024;11:26:11;2.72;95.10;31.65;48;32.19;43;-74;Ok
Top-DT2;13/03/2024;11:29:33;2.50;94.60;29.17;51;35.41;51;-74;Ok
Top-DT2;13/03/2024;11:31:59;2.33;94.50;28.97;46;30.58;42;-74;Ok
Top-DT2;13/03/2024;11:34:31;2.33;94.90;28.97;49;32.19;59;-75;Ok
Top-DT2;13/03/2024;11:36:13;2.39;95.10;30.43;48;37.01;46;-74;Ok
Top-DT2;13/03/2024;11:37:58;2.39;95.00;27.90;47;28.97;50;-74;Ok
Top-DT2;13/03/2024;11:39:41;2.44;95.10;33.80;52;35.41;57;-74;Ok
Top-DT2;13/03/2024;11:41:21;2.53;95.10;28.16;47;30.58;50;-74;Ok
Top-DT2;13/03/2024;11:43:03;2.67;95.10;26.04;43;28.97;54;-74;Ok
Top-DT2;13/03/2024;11:44:46;2.78;95.10;24.68;35;27.36;47;-74;Ok
Top-DT2;13/03/2024;11:46:31;2.83;95.20;24.94;45;25.75;42;-74;Ok
Top-DT2;13/03/2024;11:49:02;2.85;94.80;29.83;45;35.41;51;-74;Ok
Top-DT2;13/03/2024;11:50:44;2.83;94.70;22.97;43;25.75;46;-75;Ok
Top-DT2;13/03/2024;11:53:18;2.83;94.70;22.53;44;24.14;55;-75;Ok
Top-DT2;13/03/2024;11:55:01;2.83;94.50;23.99;47;30.58;55;-74;Ok
Top-DT2;13/03/2024;11:57:34;2.67;94.40;30.58;56;32.19;53;-75;Ok
Top-DT2;13/03/2024;12:00:18;2.61;94.70;28.97;51;32.19;54;-74;Ok
Top-DT2;13/03/2024;12:01:51;2.67;95.00;22.24;48;28.97;49;-74;Ok
Top-DT2;13/03/2024;12:03:33;2.69;94.80;22.13;42;25.75;45;-75;Ok
Top-DT2;13/03/2024;12:05:16;2.72;94.60;23.07;40;27.36;50;-74;Ok
Top-DT2;13/03/2024;12:06:17;2.78;94.80;26.82;40;28.97;39;-74;Ok
Top-DT2;13/03/2024;12:08:41;2.65;94.30;33.19;25;45.06;31;-75;Ok
Top-DT2;13/03/2024;12:10:23;2.56;94.60;29.24;34;30.58;37;-74;Ok
Top-DT2;13/03/2024;12:12:06;2.56;94.80;27.18;38;30.58;46;-75;Ok
Top-DT2;13/03/2024;12:13:51;2.56;94.70;32.19;41;33.80;37;-75;Ok
Top-DT2;13/03/2024;12:16:35;2.33;94.50;32.39;44;37.01;35;-75;Ok
Top-DT2;13/03/2024;12:18:56;2.31;94.80;27.82;46;32.19;34;-75;Ok
Top-DT2;13/03/2024;12:20:00;2.28;94.90;28.16;42;28.97;39;-75;Ok
Top-DT2;13/03/2024;12:23:12;2.31;95.00;29.70;47;35.41;49;-75;Ok
Top-DT2;13/03/2024;12:25:56;2.22;94.90;31.04;47;33.80;41;-75;Ok
Top-DT2;13/03/2024;12:28:20;2.22;95.20;33.15;46;35.41;34;-75;Ok
Top-DT2;13/03/2024;12:30:02;2.22;95.30;31.11;34;35.41;29;-75;Ok
Top-DT2;13/03/2024;12:32:36;2.17;95.10;29.33;45;37.01;50;-75;Ok
Top-DT2;13/03/2024;12:34:29;2.17;95.30;30.47;48;35.41;50;-75;Ok
Top-DT2;13/03/2024;12:36:01;2.17;95.50;30.95;50;37.01;58;-75;Ok
Top-DT2;13/03/2024;12:37:43;2.17;95.50;28.65;50;32.19;49;-76;Ok
Top-DT2;13/03/2024;12:39:36;2.22;95.50;37.82;53;40.23;51;-76;Ok
Top-DT2;13/03/2024;12:42:00;2.11;95.40;33.15;46;38.62;50;-75;Ok
Top-DT2;13/03/2024;12:44:44;2.11;95.50;31.73;48;38.62;50;-75;Ok
Top-DT2;13/03/2024;12:46:29;2.11;95.40;22.53;55;22.53;53;-75;Ok
Top-DT2;13/03/2024;12:48:50;2.06;95.40;23.54;42;28.97;53;-75;Ok
Top-DT2;13/03/2024;12:51:24;2.06;95.30;30.04;51;32.19;46;-75;Ok
Top-DT2;13/03/2024;12:54:08;2.00;95.30;35.73;49;38.62;46;-75;Ok
Top-DT2;13/03/2024;12:56:31;1.94;95.60;29.45;48;37.01;55;-75;Ok
Top-DT2;13/03/2024;12:58:14;2.00;95.50;29.93;46;35.41;49;-74;Ok
Top-DT2;13/03/2024;12:59:59;2.00;95.50;29.77;49;30.58;54;-74;Ok
Top-DT2;13/03/2024;13:02:30;2.00;95.60;19.85;51;20.92;51;-75;Ok
Top-DT2;13/03/2024;13:04:12;2.03;95.50;26.55;45;28.97;50;-74;Ok
Top-DT2;13/03/2024;13:06:08;2.00;95.60;27.36;54;27.36;54;-74;Ok
Top-DT2;13/03/2024;13:08:29;2.06;95.60;25.64;49;32.19;42;-74;Ok
Top-DT2;13/03/2024;13:10:11;2.03;95.70;25.75;49;27.36;49;-74;Ok
Top-DT2;13/03/2024;13:11:56;1.94;95.70;26.82;55;27.36;45;-74;Ok
Top-DT2;13/03/2024;13:13:36;2.00;95.80;26.05;54;33.80;61;-75;Ok
Top-DT2;13/03/2024;13:16:02;2.00;95.70;22.33;48;25.75;43;-75;Ok
Top-DT2;13/03/2024;13:18:50;2.02;-1.00;22.65;53;27.36;65;-74;Ok
Top-DT2;13/03/2024;13:20:29;2.06;95.80;25.75;55;25.75;51;-74;Ok
Top-DT2;13/03/2024;13:22:19;2.06;95.80;26.02;44;30.58;53;-74;Ok
Top-DT2;13/03/2024;13:23:51;2.06;95.80;23.34;54;27.36;54;-74;Ok
Top-DT2;13/03/2024;13:25:36;2.11;95.90;26.15;46;30.58;41;-74;Ok
Top-DT2;13/03/2024;13:27:19;2.06;95.80;23.34;48;24.14;50;-74;Ok
Top-DT2;13/03/2024;13:29:50;2.11;95.90;24.60;49;27.36;53;-74;Ok
Top-DT2;13/03/2024;13:32:24;2.11;95.90;24.24;44;25.75;53;-74;Ok
Top-DT2;13/03/2024;13:34:17;2.17;95.80;24.14;56;25.75;61;-74;Ok
Top-DT2;13/03/2024;13:35:49;2.19;95.80;27.36;53;30.58;57;-74;Ok
Top-DT2;13/03/2024;13:37:42;2.17;95.70;28.97;56;30.58;42;-74;Ok
Top-DT2;13/03/2024;13:40:05;2.17;95.70;27.36;47;28.97;37;-74;Ok
Top-DT2;13/03/2024;13:41:48;2.17;95.70;29.41;48;35.41;47;-75;Ok
Top-DT2;13/03/2024;13:43:40;2.17;95.60;30.21;43;33.80;51;-74;Ok
Top-DT2;13/03/2024;13:45:13;2.22;95.90;31.38;46;33.80;43;-74;Ok
Top-DT2;13/03/2024;13:46:55;2.24;95.70;30.69;44;33.80;43;-74;Ok
Top-DT2;13/03/2024;13:49:39;2.31;95.80;30.85;48;32.19;50;-74;Ok
Top-DT2;13/03/2024;13:51:11;2.31;95.80;30.83;44;33.80;50;-75;Ok
Top-DT2;13/03/2024;13:52:56;2.28;95.70;30.58;44;30.58;43;-74;Ok
Top-DT2;13/03/2024;13:56:42;2.33;95.70;27.36;45;28.97;45;-74;Ok
Top-DT2;13/03/2024;13:59:03;2.39;95.60;24.54;43;28.97;54;-73;Ok
Top-DT2;13/03/2024;14:00:35;2.39;95.60;25.15;39;28.97;43;-74;Ok
Top-DT2;13/03/2024;14:02:18;2.39;95.60;24.74;53;27.36;50;-73;Ok
Top-DT2;13/03/2024;14:04:00;2.39;95.50;27.80;48;32.19;38;-74;Ok
Top-DT2;13/03/2024;14:06:37;2.39;95.50;28.97;52;30.58;46;-75;Ok
Top-DT2;13/03/2024;14:09:18;2.41;95.50;28.49;44;33.80;45;-75;Ok
Top-DT2;13/03/2024;14:10:50;2.39;95.50;26.29;46;28.97;47;-75;Ok
Top-DT2;13/03/2024;14:12:35;2.39;95.50;23.82;53;24.14;59;-75;Ok
Top-DT2;13/03/2024;14:14:19;2.39;95.50;25.75;48;27.36;49;-75;Ok
Top-DT2;13/03/2024;14:15:58;2.39;95.50;29.85;52;32.19;47;-74;Ok
Top-DT2;13/03/2024;14:18:32;2.37;95.40;27.36;52;30.58;57;-74;Ok
Top-DT2;13/03/2024;14:21:16;2.28;95.40;25.63;47;28.97;51;-74;Ok
Top-DT2;13/03/2024;14:23:39;2.28;95.60;25.02;60;28.97;54;-73;Ok
Top-DT2;13/03/2024;14:24:41;2.31;95.60;23.34;53;25.75;49;-72;Ok
Top-DT2;13/03/2024;14:26:15;2.33;95.70;18.51;43;19.31;46;-73;Ok
Top-DT2;13/03/2024;14:28:47;2.39;95.60;25.05;51;27.36;54;-72;Ok
Top-DT2;13/03/2024;14:30:32;2.39;95.60;28.97;47;28.97;49;-74;Ok
Top-DT2;13/03/2024;14:32:14;2.39;95.60;25.21;54;25.75;50;-74;Ok
Top-DT2;13/03/2024;14:33:13;2.44;95.60;25.21;54;25.75;50;-75;Ok
Top-DT2;13/03/2024;14:35:37;2.46;95.60;26.05;58;30.58;63;-74;Ok
Top-DT2;13/03/2024;14:37:19;2.44;95.50;23.82;54;25.75;54;-75;Ok
Top-DT2;13/03/2024;14:39:02;2.44;95.60;26.55;56;28.97;53;-75;Ok
Top-DT2;13/03/2024;14:40:47;2.44;95.50;27.36;61;27.36;66;-74;Ok
Top-DT2;13/03/2024;14:42:40;2.50;95.50;24.14;63;25.75;61;-74;Ok
Top-DT2;13/03/2024;14:44:09;2.50;95.50;23.17;62;24.14;65;-74;Ok
Top-DT2;13/03/2024;14:46:53;2.50;95.60;25.12;62;28.97;58;-74;Ok
Top-DT2;13/03/2024;14:50:03;2.56;-1.00;26.92;59;28.97;63;-74;Ok
Top-DT2;13/03/2024;14:51:53;2.56;95.40;31.65;58;32.19;58;-75;Ok
Top-DT2;13/03/2024;14:53:36;2.56;95.40;28.16;64;28.97;63;-75;Ok
Top-DT2;13/03/2024;14:56:07;2.61;95.40;23.50;63;25.75;57;-75;Ok
Top-DT2;13/03/2024;14:57:49;2.56;95.20;25.75;58;30.58;61;-75;Ok
Top-DT2;13/03/2024;15:00:26;2.56;95.10;30.58;55;30.58;57;-75;Ok
Top-DT2;13/03/2024;15:02:06;2.58;95.00;29.61;58;32.19;59;-75;Ok
Top-DT2;13/03/2024;15:03:48;2.56;94.80;29.99;59;32.19;63;-75;Ok
Top-DT2;13/03/2024;15:06:22;2.53;94.80;32.19;52;35.41;55;-75;Ok
