fecha;hora;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;fecha_hora;diferencia;diferencia_abs;diferencia_segundos;num_punto
2023-12-14;04:59:05;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 04:59:05;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;04:59:31;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 04:59:31;0 days 00:00:26;0 days 00:00:26;26.0;0
2023-12-14;04:59:50;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 04:59:50;0 days 00:00:19;0 days 00:00:19;19.0;0
2023-12-14;05:00:13;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:00:13;0 days 00:00:23;0 days 00:00:23;23.0;0
2023-12-14;05:01:32;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:01:32;0 days 00:01:19;0 days 00:01:19;79.0;0
2023-12-14;05:02:05;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:02:05;0 days 00:00:33;0 days 00:00:33;33.0;0
2023-12-14;05:02:27;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:02:27;0 days 00:00:22;0 days 00:00:22;22.0;0
2023-12-14;05:03:13;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:03:13;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;05:03:30;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:03:30;0 days 00:00:17;0 days 00:00:17;17.0;0
2023-12-14;05:03:58;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:03:58;0 days 00:00:28;0 days 00:00:28;28.0;0
2023-12-14;05:04:12;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:04:12;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;05:04:54;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:04:54;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;05:05:55;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:05:55;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;05:06:58;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:06:58;0 days 00:01:03;0 days 00:01:03;63.0;0
2023-12-14;05:07:40;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:07:40;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;05:08:39;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:08:39;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;05:09:25;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:09:25;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;05:10:32;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:10:32;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;05:11:10;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:11:10;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;05:11:31;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:11:31;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;05:12:02;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:12:02;0 days 00:00:31;0 days 00:00:31;31.0;0
2023-12-14;05:12:27;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:12:27;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;05:13:05;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:13:05;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;05:13:32;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:13:32;0 days 00:00:27;0 days 00:00:27;27.0;0
2023-12-14;05:13:47;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:13:47;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;05:14:28;19,72;61.0;0.0;9.0;E2_P2;2023-12-14 05:14:28;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;05:14:53;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:14:53;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;05:15:16;19,72;62.0;0.0;9.0;E2_P2;2023-12-14 05:15:16;0 days 00:00:23;0 days 00:00:23;23.0;0
2023-12-14;05:16:25;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:16:25;0 days 00:01:09;0 days 00:01:09;69.0;0
2023-12-14;05:17:05;19,7;62.0;0.0;9.0;E2_P2;2023-12-14 05:17:05;0 days 00:00:40;0 days 00:00:40;40.0;0
2023-12-14;05:17:20;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:17:20;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;05:18:02;19,72;62.0;0.0;9.0;E2_P2;2023-12-14 05:18:02;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;05:19:02;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:19:02;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;05:19:57;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:19:57;0 days 00:00:55;0 days 00:00:55;55.0;0
2023-12-14;05:20:47;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:20:47;0 days 00:00:50;0 days 00:00:50;50.0;0
2023-12-14;05:21:47;19,71;62.0;0.0;9.0;E2_P2;2023-12-14 05:21:47;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;05:22:32;19,67;61.0;0.0;9.0;E2_P1;2023-12-14 05:22:32;0 days 00:00:45;0 days 00:00:45;45.0;0
2023-12-14;05:23:39;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:23:39;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;05:24:17;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:24:17;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;05:24:38;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:24:38;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;05:26:02;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:26:02;0 days 00:01:24;0 days 00:01:24;84.0;0
2023-12-14;05:26:39;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:26:39;0 days 00:00:37;0 days 00:00:37;37.0;0
2023-12-14;05:26:55;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:26:55;0 days 00:00:16;0 days 00:00:16;16.0;0
2023-12-14;05:27:36;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:27:36;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;05:28:01;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:28:01;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;05:28:23;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:28:23;0 days 00:00:22;0 days 00:00:22;22.0;0
2023-12-14;05:29:32;19,65;62.0;0.0;9.0;E2_P1;2023-12-14 05:29:32;0 days 00:01:09;0 days 00:01:09;69.0;0
2023-12-14;05:30:13;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:30:13;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;05:30:28;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:30:28;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;05:31:09;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:31:09;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;05:32:10;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:32:10;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;05:33:13;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:33:13;0 days 00:01:03;0 days 00:01:03;63.0;0
2023-12-14;05:33:55;19,63;62.0;0.0;9.0;E2_P1;2023-12-14 05:33:55;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;05:34:54;19,69;62.0;0.0;9.0;E2_P2;2023-12-14 05:34:54;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;05:35:40;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:35:40;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;05:36:47;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:36:47;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;05:37:25;19,63;62.0;0.0;9.0;E2_P1;2023-12-14 05:37:25;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;05:37:46;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:37:46;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;05:38:28;19,61;62.0;0.0;9.0;E2_P1;2023-12-14 05:38:28;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;05:38:53;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:38:53;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;05:39:13;19,61;62.0;0.0;9.0;E2_P1;2023-12-14 05:39:13;0 days 00:00:20;0 days 00:00:20;20.0;0
2023-12-14;05:39:36;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:39:36;0 days 00:00:23;0 days 00:00:23;23.0;0
2023-12-14;05:40:55;19,61;62.0;0.0;9.0;E2_P1;2023-12-14 05:40:55;0 days 00:01:19;0 days 00:01:19;79.0;0
2023-12-14;05:41:28;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:41:28;0 days 00:00:33;0 days 00:00:33;33.0;0
2023-12-14;05:42:40;19,65;62.0;0.0;9.0;E2_P1;2023-12-14 05:42:40;0 days 00:01:12;0 days 00:01:12;72.0;0
2023-12-14;05:43:21;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:43:21;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;05:43:35;19,61;62.0;0.0;9.0;E2_P1;2023-12-14 05:43:35;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;05:44:28;19,67;61.0;0.0;9.0;E2_P2;2023-12-14 05:44:28;0 days 00:00:53;0 days 00:00:53;53.0;0
2023-12-14;05:45:18;19,64;62.0;0.0;9.0;E2_P1;2023-12-14 05:45:18;0 days 00:00:50;0 days 00:00:50;50.0;0
2023-12-14;05:46:49;19,67;0.0;0.0;9.0;E2_P2;2023-12-14 05:46:49;0 days 00:01:31;0 days 00:01:31;91.0;0
2023-12-14;05:47:03;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:47:03;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;05:48:02;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:48:02;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;05:48:48;19,67;62.0;0.0;9.0;E2_P1;2023-12-14 05:48:48;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;05:49:54;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:49:54;0 days 00:01:06;0 days 00:01:06;66.0;0
2023-12-14;05:50:33;19,65;62.0;0.0;9.0;E2_P1;2023-12-14 05:50:33;0 days 00:00:39;0 days 00:00:39;39.0;0
2023-12-14;05:50:53;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:50:53;0 days 00:00:20;0 days 00:00:20;20.0;0
2023-12-14;05:52:18;19,63;62.0;0.0;9.0;E2_P1;2023-12-14 05:52:18;0 days 00:01:25;0 days 00:01:25;85.0;0
2023-12-14;05:52:43;19,64;62.0;0.0;9.0;E2_P2;2023-12-14 05:52:43;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;05:53:10;19,61;62.0;0.0;9.0;E2_P1;2023-12-14 05:53:10;0 days 00:00:27;0 days 00:00:27;27.0;0
2023-12-14;05:53:51;19,64;62.0;0.0;9.0;E2_P2;2023-12-14 05:53:51;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;05:54:26;19,61;62.0;0.0;9.0;E2_P1;2023-12-14 05:54:26;0 days 00:00:35;0 days 00:00:35;35.0;0
2023-12-14;05:54:50;19,67;62.0;0.0;9.0;E2_P2;2023-12-14 05:54:50;0 days 00:00:24;0 days 00:00:24;24.0;0
2023-12-14;05:55:48;19,62;62.0;0.0;9.0;E2_P1;2023-12-14 05:55:48;0 days 00:00:58;0 days 00:00:58;58.0;0
2023-12-14;05:56:28;19,65;62.0;0.0;9.0;E2_P2;2023-12-14 05:56:28;0 days 00:00:40;0 days 00:00:40;40.0;0
2023-12-14;05:56:43;19,61;62.0;0.0;9.0;E2_P1;2023-12-14 05:56:43;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;05:57:24;19,64;62.0;0.0;9.0;E2_P2;2023-12-14 05:57:24;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;05:58:25;19,61;62.0;0.0;9.0;E2_P1;2023-12-14 05:58:25;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;05:59:28;19,67;61.0;0.0;9.0;E2_P2;2023-12-14 05:59:28;0 days 00:01:03;0 days 00:01:03;63.0;0
2023-12-14;06:00:10;19,61;62.0;0.0;9.0;E2_P1;2023-12-14 06:00:10;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;06:01:09;19,67;61.0;0.0;9.0;E2_P2;2023-12-14 06:01:09;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;06:02:40;19,61;0.0;0.0;9.0;E2_P1;2023-12-14 06:02:40;0 days 00:01:31;0 days 00:01:31;91.0;0
2023-12-14;06:03:02;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:03:02;0 days 00:00:22;0 days 00:00:22;22.0;0
2023-12-14;06:03:40;19,57;61.0;0.0;9.0;E2_P1;2023-12-14 06:03:40;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;06:04:01;19,67;61.0;0.0;9.0;E2_P2;2023-12-14 06:04:01;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;06:05:25;19,59;61.0;0.0;9.0;E2_P1;2023-12-14 06:05:25;0 days 00:01:24;0 days 00:01:24;84.0;0
2023-12-14;06:06:02;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:06:02;0 days 00:00:37;0 days 00:00:37;37.0;0
2023-12-14;06:06:18;19,56;61.0;0.0;9.0;E2_P1;2023-12-14 06:06:18;0 days 00:00:16;0 days 00:00:16;16.0;0
2023-12-14;06:06:47;19,67;61.0;0.0;9.0;E2_P2;2023-12-14 06:06:47;0 days 00:00:29;0 days 00:00:29;29.0;0
2023-12-14;06:07:13;19,61;61.0;0.0;9.0;E2_P1;2023-12-14 06:07:13;0 days 00:00:26;0 days 00:00:26;26.0;0
2023-12-14;06:07:43;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:07:43;0 days 00:00:30;0 days 00:00:30;30.0;0
2023-12-14;06:08:55;19,61;61.0;0.0;9.0;E2_P1;2023-12-14 06:08:55;0 days 00:01:12;0 days 00:01:12;72.0;0
2023-12-14;06:09:36;19,63;61.0;0.0;9.0;E2_P2;2023-12-14 06:09:36;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;06:09:50;19,61;61.0;0.0;9.0;E2_P1;2023-12-14 06:09:50;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;06:10:32;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:10:32;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;06:11:33;19,6;61.0;0.0;9.0;E2_P1;2023-12-14 06:11:33;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;06:12:25;19,67;61.0;0.0;9.0;E2_P2;2023-12-14 06:12:25;0 days 00:00:52;0 days 00:00:52;52.0;0
2023-12-14;06:13:18;19,6;61.0;0.0;9.0;E2_P1;2023-12-14 06:13:18;0 days 00:00:53;0 days 00:00:53;53.0;0
2023-12-14;06:14:17;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:14:17;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;06:15:03;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:15:03;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;06:16:10;19,64;61.0;0.0;9.0;E2_P2;2023-12-14 06:16:10;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;06:16:48;19,57;61.0;0.0;9.0;E2_P1;2023-12-14 06:16:48;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;06:17:09;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:17:09;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;06:17:53;19,61;61.0;0.0;9.0;E2_P1;2023-12-14 06:17:53;0 days 00:00:44;0 days 00:00:44;44.0;0
2023-12-14;06:19:10;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:19:10;0 days 00:01:17;0 days 00:01:17;77.0;0
2023-12-14;06:19:25;19,61;61.0;0.0;9.0;E2_P1;2023-12-14 06:19:25;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;06:19:55;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:19:55;0 days 00:00:30;0 days 00:00:30;30.0;0
2023-12-14;06:20:20;19,56;61.0;0.0;9.0;E2_P1;2023-12-14 06:20:20;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;06:20:51;19,61;62.0;0.0;9.0;E2_P2;2023-12-14 06:20:51;0 days 00:00:31;0 days 00:00:31;31.0;0
2023-12-14;06:21:13;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:21:13;0 days 00:00:22;0 days 00:00:22;22.0;0
2023-12-14;06:21:47;19,61;62.0;0.0;9.0;E2_P2;2023-12-14 06:21:47;0 days 00:00:34;0 days 00:00:34;34.0;0
2023-12-14;06:22:05;19,61;62.0;0.0;9.0;E2_P1;2023-12-14 06:22:05;0 days 00:00:18;0 days 00:00:18;18.0;0
2023-12-14;06:22:43;19,61;62.0;0.0;9.0;E2_P2;2023-12-14 06:22:43;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;06:22:58;19,56;61.0;0.0;9.0;E2_P1;2023-12-14 06:22:58;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;06:23:40;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:23:40;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;06:24:40;19,61;61.0;0.0;9.0;E2_P1;2023-12-14 06:24:40;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;06:25:32;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:25:32;0 days 00:00:52;0 days 00:00:52;52.0;0
2023-12-14;06:26:25;19,56;61.0;0.0;9.0;E2_P1;2023-12-14 06:26:25;0 days 00:00:53;0 days 00:00:53;53.0;0
2023-12-14;06:27:25;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:27:25;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;06:28:10;19,56;61.0;0.0;9.0;E2_P1;2023-12-14 06:28:10;0 days 00:00:45;0 days 00:00:45;45.0;0
2023-12-14;06:29:17;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:29:17;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;06:29:55;19,56;61.0;0.0;9.0;E2_P1;2023-12-14 06:29:55;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;06:30:16;19,61;61.0;0.0;9.0;E2_P2;2023-12-14 06:30:16;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;06:31:40;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:31:40;0 days 00:01:24;0 days 00:01:24;84.0;0
2023-12-14;06:32:06;19,61;62.0;0.0;9.0;E2_P2;2023-12-14 06:32:06;0 days 00:00:26;0 days 00:00:26;26.0;0
2023-12-14;06:32:33;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:32:33;0 days 00:00:27;0 days 00:00:27;27.0;0
2023-12-14;06:33:02;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:33:02;0 days 00:00:29;0 days 00:00:29;29.0;0
2023-12-14;06:33:28;19,56;61.0;0.0;9.0;E2_P1;2023-12-14 06:33:28;0 days 00:00:26;0 days 00:00:26;26.0;0
2023-12-14;06:33:58;19,61;62.0;0.0;9.0;E2_P2;2023-12-14 06:33:58;0 days 00:00:30;0 days 00:00:30;30.0;0
2023-12-14;06:35:10;19,56;61.0;0.0;9.0;E2_P1;2023-12-14 06:35:10;0 days 00:01:12;0 days 00:01:12;72.0;0
2023-12-14;06:35:51;19,61;62.0;0.0;9.0;E2_P2;2023-12-14 06:35:51;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;06:36:05;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:36:05;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;06:36:47;19,58;62.0;0.0;9.0;E2_P2;2023-12-14 06:36:47;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;06:37:48;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:37:48;0 days 00:01:01;0 days 00:01:01;61.0;0
2023-12-14;06:38:40;19,61;62.0;0.0;9.0;E2_P2;2023-12-14 06:38:40;0 days 00:00:52;0 days 00:00:52;52.0;0
2023-12-14;06:39:33;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:39:33;0 days 00:00:53;0 days 00:00:53;53.0;0
2023-12-14;06:40:32;19,58;62.0;0.0;9.0;E2_P2;2023-12-14 06:40:32;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;06:41:18;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:41:18;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;06:42:25;19,61;62.0;0.0;9.0;E2_P2;2023-12-14 06:42:25;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;06:43:03;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:43:03;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;06:43:24;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:43:24;0 days 00:00:21;0 days 00:00:21;21.0;0
2023-12-14;06:43:58;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:43:58;0 days 00:00:34;0 days 00:00:34;34.0;0
2023-12-14;06:44:28;19,61;62.0;0.0;9.0;E2_P2;2023-12-14 06:44:28;0 days 00:00:30;0 days 00:00:30;30.0;0
2023-12-14;06:44:50;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:44:50;0 days 00:00:22;0 days 00:00:22;22.0;0
2023-12-14;06:45:25;19,58;62.0;0.0;9.0;E2_P2;2023-12-14 06:45:25;0 days 00:00:35;0 days 00:00:35;35.0;0
2023-12-14;06:45:40;19,5;62.0;0.0;9.0;E2_P1;2023-12-14 06:45:40;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;06:46:21;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:46:21;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;06:46:46;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:46:46;0 days 00:00:25;0 days 00:00:25;25.0;0
2023-12-14;06:47:09;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:47:09;0 days 00:00:23;0 days 00:00:23;23.0;0
2023-12-14;06:48:18;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:48:18;0 days 00:01:09;0 days 00:01:09;69.0;0
2023-12-14;06:48:59;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:48:59;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;06:49:13;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:49:13;0 days 00:00:14;0 days 00:00:14;14.0;0
2023-12-14;06:49:55;19,58;62.0;0.0;9.0;E2_P2;2023-12-14 06:49:55;0 days 00:00:42;0 days 00:00:42;42.0;0
2023-12-14;06:51:25;19,56;0.0;0.0;9.0;E2_P1;2023-12-14 06:51:25;0 days 00:01:30;0 days 00:01:30;90.0;0
2023-12-14;06:51:59;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:51:59;0 days 00:00:34;0 days 00:00:34;34.0;0
2023-12-14;06:52:40;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:52:40;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;06:53:40;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:53:40;0 days 00:01:00;0 days 00:01:00;60.0;0
2023-12-14;06:54:25;19,56;61.0;0.0;9.0;E2_P1;2023-12-14 06:54:25;0 days 00:00:45;0 days 00:00:45;45.0;0
2023-12-14;06:55:32;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:55:32;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;06:56:10;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:56:10;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;06:56:43;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:56:43;0 days 00:00:33;0 days 00:00:33;33.0;0
2023-12-14;06:57:55;19,53;62.0;0.0;9.0;E2_P1;2023-12-14 06:57:55;0 days 00:01:12;0 days 00:01:12;72.0;0
2023-12-14;06:58:21;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:58:21;0 days 00:00:26;0 days 00:00:26;26.0;0
2023-12-14;06:58:48;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 06:58:48;0 days 00:00:27;0 days 00:00:27;27.0;0
2023-12-14;06:59:17;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 06:59:17;0 days 00:00:29;0 days 00:00:29;29.0;0
2023-12-14;07:00:36;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 07:00:36;0 days 00:01:19;0 days 00:01:19;79.0;0
2023-12-14;07:01:21;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 07:01:21;0 days 00:00:45;0 days 00:00:45;45.0;0
2023-12-14;07:01:39;19,56;62.0;0.0;9.0;E2_P1;2023-12-14 07:01:39;0 days 00:00:18;0 days 00:00:18;18.0;0
2023-12-14;07:02:06;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 07:02:06;0 days 00:00:27;0 days 00:00:27;27.0;0
2023-12-14;07:02:21;19,5;62.0;0.0;9.0;E2_P1;2023-12-14 07:02:21;0 days 00:00:15;0 days 00:00:15;15.0;0
2023-12-14;07:03:02;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 07:03:02;0 days 00:00:41;0 days 00:00:41;41.0;0
2023-12-14;07:04:06;19,5;62.0;0.0;9.0;E2_P1;2023-12-14 07:04:06;0 days 00:01:04;0 days 00:01:04;64.0;0
2023-12-14;07:04:55;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 07:04:55;0 days 00:00:49;0 days 00:00:49;49.0;0
2023-12-14;07:05:48;19,53;61.0;0.0;9.0;E2_P1;2023-12-14 07:05:48;0 days 00:00:53;0 days 00:00:53;53.0;0
2023-12-14;07:06:47;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 07:06:47;0 days 00:00:59;0 days 00:00:59;59.0;0
2023-12-14;07:07:33;19,5;62.0;0.0;9.0;E2_P1;2023-12-14 07:07:33;0 days 00:00:46;0 days 00:00:46;46.0;0
2023-12-14;07:08:40;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 07:08:40;0 days 00:01:07;0 days 00:01:07;67.0;0
2023-12-14;07:09:18;19,54;62.0;0.0;9.0;E2_P1;2023-12-14 07:09:18;0 days 00:00:38;0 days 00:00:38;38.0;0
2023-12-14;07:09:50;19,56;62.0;0.0;9.0;E2_P2;2023-12-14 07:09:50;0 days 00:00:32;0 days 00:00:32;32.0;0
