fecha;hora;;;;;
01/12/2023;4:34:09;19,72;61;0;9;E2_P2
01/12/2023;4:34:54;19,72;61;0;9;E2_P2
01/12/2023;4:36:58;19,75;62;0;9;E2_P2
01/12/2023;4:37:43;19,75;62;0;9;E2_P2
01/12/2023;4:38:39;19,78;62;0;9;E2_P2
01/12/2023;4:41:11;19,78;0;0;9;E2_P2
01/12/2023;4:42:24;19,76;62;0;9;E2_P2
01/12/2023;4:44:17;19,72;61;0;9;E2_P2
01/12/2023;4:45:16;19,78;61;0;9;E2_P2
01/12/2023;4:46:23;19,72;61;0;9;E2_P2
01/12/2023;4:47:17;19,78;62;0;9;E2_P2
01/12/2023;4:48:02;19,72;62;0;9;E2_P2
01/12/2023;4:48:58;19,78;61;0;9;E2_P2
01/12/2023;4:50:05;19,72;61;0;9;E2_P2
01/12/2023;4:50:50;19,75;61;0;9;E2_P2
01/12/2023;4:51:47;19,75;61;0;9;E2_P2
01/12/2023;4:53:42;19,78;61;0;9;E2_P2
01/12/2023;4:55:32;19,72;61;0;9;E2_P2
01/12/2023;4:57:24;19,74;61;0;9;E2_P2
01/12/2023;4:58:23;19,72;61;0;9;E2_P2
01/12/2023;4:59:31;19,72;61;0;9;E2_P2
01/12/2023;5:00:13;19,72;61;0;9;E2_P2
01/12/2023;5:02:05;19,72;61;0;9;E2_P2
01/12/2023;5:03:13;19,72;61;0;9;E2_P2
01/12/2023;5:03:58;19,72;61;0;9;E2_P2
01/12/2023;5:04:54;19,72;61;0;9;E2_P2
01/12/2023;5:06:58;19,72;61;0;9;E2_P2
01/12/2023;5:08:39;19,72;61;0;9;E2_P2
01/12/2023;5:10:32;19,72;61;0;9;E2_P2
01/12/2023;5:11:31;19,72;61;0;9;E2_P2
01/12/2023;5:12:27;19,72;61;0;9;E2_P2
01/12/2023;5:13:32;19,72;61;0;9;E2_P2
01/12/2023;5:14:28;19,72;61;0;9;E2_P2
01/12/2023;5:15:16;19,72;62;0;9;E2_P2
01/12/2023;5:17:05;19,7;62;0;9;E2_P2
01/12/2023;5:18:02;19,72;62;0;9;E2_P2
01/12/2023;5:19:57;19,67;62;0;9;E2_P2
01/12/2023;5:21:47;19,71;62;0;9;E2_P2
01/12/2023;5:23:39;19,67;62;0;9;E2_P2
01/12/2023;5:24:38;19,67;62;0;9;E2_P2
01/12/2023;5:26:39;19,67;62;0;9;E2_P2
01/12/2023;5:27:36;19,67;62;0;9;E2_P2
01/12/2023;5:28:23;19,67;62;0;9;E2_P2
01/12/2023;5:30:13;19,67;62;0;9;E2_P2
01/12/2023;5:31:09;19,67;62;0;9;E2_P2
