;fecha;hora;;;;;;;;
Lower-DT2;13/03/2024;14:42:29;2.83;95.70;18.39;51;22.53;55;-49;Ok
Lower-DT2;13/03/2024;14:43:30;2.83;95.70;20.12;48;20.92;54;-50;Ok
Lower-DT2;13/03/2024;14:45:28;2.89;95.90;15.29;59;16.09;58;-50;Ok
Lower-DT2;13/03/2024;14:48:33;2.94;95.90;21.89;57;24.14;51;-49;Ok
Lower-DT2;13/03/2024;14:51:29;2.93;95.70;24.14;44;27.36;35;-50;Ok
Lower-DT2;13/03/2024;14:53:15;2.83;95.70;20.63;46;24.14;46;-50;Ok
Lower-DT2;13/03/2024;14:55:24;2.93;95.70;20.92;44;24.14;50;-50;Ok
Lower-DT2;13/03/2024;14:57:10;2.94;95.80;21.89;54;24.14;57;-50;Ok
Lower-DT2;13/03/2024;15:00:06;2.91;95.50;21.86;46;30.58;57;-50;Ok
Lower-DT2;13/03/2024;15:01:05;2.94;95.60;19.63;50;22.53;45;-50;Ok
Lower-DT2;13/03/2024;15:03:03;2.94;95.30;23.82;52;28.97;50;-50;Ok
Lower-DT2;13/03/2024;15:05:00;2.92;95.30;23.26;42;27.36;42;-50;Ok
Lower-DT2;13/03/2024;15:07:12;2.89;95.10;26.96;48;30.58;47;-50;Ok
Lower-DT2;13/03/2024;15:09:57;2.83;95.30;26.55;40;27.36;35;-50;Ok
Lower-DT2;13/03/2024;15:11:54;2.89;95.30;22.53;42;24.14;39;-50;Ok
Lower-DT2;13/03/2024;15:14:48;2.86;95.00;26.55;46;30.58;51;-50;Ok
Lower-DT2;13/03/2024;15:17:41;2.78;-1.00;23.07;42;25.75;47;-51;Ok
Lower-DT2;13/03/2024;15:19:41;2.81;95.20;22.69;52;27.36;61;-51;Ok
Lower-DT2;13/03/2024;15:21:39;2.78;95.20;20.92;48;22.53;46;-51;Ok
Lower-DT2;13/03/2024;15:23:48;2.83;95.20;21.36;47;24.14;45;-51;Ok
Lower-DT2;13/03/2024;15:25:34;2.83;95.20;25.35;51;25.75;45;-51;Ok
Lower-DT2;13/03/2024;15:26:47;2.83;95.10;25.75;52;25.75;58;-51;Ok
Lower-DT2;13/03/2024;15:28:42;2.78;95.00;21.73;48;24.14;50;-50;Ok
Lower-DT2;13/03/2024;15:30:28;2.83;95.10;23.34;46;30.58;46;-51;Ok
Lower-DT2;13/03/2024;15:32:25;2.78;95.00;20.65;44;22.53;43;-50;Ok
Lower-DT2;13/03/2024;15:34:23;2.78;94.90;25.27;40;28.97;43;-51;Ok
Lower-DT2;13/03/2024;15:36:20;2.78;94.90;26.04;40;28.97;53;-51;Ok
Lower-DT2;13/03/2024;15:39:17;2.70;94.80;25.02;42;27.36;46;-51;Ok
Lower-DT2;13/03/2024;15:43:12;2.62;94.80;23.94;50;28.97;46;-54;Ok
Lower-DT2;13/03/2024;15:45:09;2.61;94.60;27.68;53;33.80;53;-53;Ok
Lower-DT2;13/03/2024;15:47:10;2.56;94.60;24.14;37;25.75;35;-54;Ok
Lower-DT2;13/03/2024;15:49:04;2.50;94.70;23.54;45;25.75;45;-55;Ok
Lower-DT2;13/03/2024;15:52:00;2.56;94.70;20.82;45;24.14;47;-55;Ok
Lower-DT2;13/03/2024;15:53:58;2.56;94.60;24.41;49;25.75;49;-55;Ok
Lower-DT2;13/03/2024;15:56:10;2.56;94.70;24.94;47;25.75;45;-55;Ok
Lower-DT2;13/03/2024;15:57:53;2.56;94.70;26.39;51;30.58;51;-56;Ok
Lower-DT2;13/03/2024;15:59:50;2.50;94.70;24.14;49;27.36;45;-56;Ok
Lower-DT2;13/03/2024;16:00:52;2.56;94.60;21.73;52;22.53;47;-56;Ok
Lower-DT2;13/03/2024;16:02:47;2.53;94.60;25.60;52;30.58;62;-57;Ok
Lower-DT2;13/03/2024;16:03:48;2.50;94.60;25.75;47;25.75;43;-57;Ok
Lower-DT2;13/03/2024;16:04:59;2.50;94.40;27.36;60;28.97;59;-57;Ok
Lower-DT2;13/03/2024;16:07:43;2.44;94.10;33.80;61;37.01;61;-55;Ok
Lower-DT2;13/03/2024;16:08:39;2.39;94.00;29.37;53;30.58;49;-56;Ok
Lower-DT2;13/03/2024;16:11:35;2.44;93.90;31.68;47;40.23;54;-56;Ok
Lower-DT2;13/03/2024;16:13:33;2.44;93.60;29.77;47;32.19;45;-56;Ok
Lower-DT2;13/03/2024;16:15:33;2.50;93.80;28.16;56;30.58;55;-57;Ok
Lower-DT2;13/03/2024;16:17:28;2.47;93.30;33.44;54;35.41;49;-57;Ok
Lower-DT2;13/03/2024;16:19:26;2.44;93.20;29.29;49;33.80;62;-57;Ok
Lower-DT2;13/03/2024;16:21:35;2.44;93.20;29.57;45;35.41;61;-57;Ok
Lower-DT2;13/03/2024;16:23:23;2.50;93.40;29.77;60;30.58;62;-57;Ok
Lower-DT2;13/03/2024;16:26:17;2.50;93.10;33.80;54;38.62;59;-57;Ok
Lower-DT2;13/03/2024;16:29:13;2.50;93.30;28.32;56;32.19;61;-57;Ok
Lower-DT2;13/03/2024;16:31:11;2.50;93.00;28.43;51;32.19;53;-57;Ok
Lower-DT2;13/03/2024;16:33:08;2.50;92.90;31.70;51;37.01;59;-57;Ok
Lower-DT2;13/03/2024;16:35:06;2.42;92.80;31.18;50;37.01;50;-56;Ok
Lower-DT2;13/03/2024;16:37:03;2.39;93.00;32.19;51;33.80;50;-57;Ok
Lower-DT2;13/03/2024;16:39:01;2.35;92.90;29.67;47;35.41;55;-57;Ok
Lower-DT2;13/03/2024;16:40:58;2.42;93.00;29.33;55;35.41;61;-57;Ok
Lower-DT2;13/03/2024;16:42:56;2.44;93.00;32.51;56;35.41;66;-57;Ok
Lower-DT2;13/03/2024;16:44:53;2.50;92.50;34.37;48;40.23;51;-56;Ok
Lower-DT2;13/03/2024;16:47:49;2.44;92.40;31.65;49;35.41;69;-56;Ok
Lower-DT2;13/03/2024;16:49:47;2.44;92.50;33.37;53;38.62;58;-56;Ok
Lower-DT2;13/03/2024;16:51:44;2.44;92.50;31.38;63;32.19;65;-57;Ok
Lower-DT2;13/03/2024;16:54:08;2.44;92.50;35.41;51;38.62;54;-57;Ok
Lower-DT2;13/03/2024;16:55:42;2.39;92.20;31.38;61;33.80;68;-57;Ok
Lower-DT2;13/03/2024;16:57:40;2.39;92.50;34.87;59;35.41;61;-56;Ok
Lower-DT2;13/03/2024;16:59:34;2.28;92.40;32.99;54;37.01;58;-57;Ok
Lower-DT2;13/03/2024;17:01:32;2.22;92.50;30.09;57;32.19;55;-56;Ok
Lower-DT2;13/03/2024;17:03:30;2.14;92.50;33.94;54;37.01;59;-56;Ok
Lower-DT2;13/03/2024;17:06:26;2.06;93.00;29.70;59;38.62;63;-56;Ok
Lower-DT2;13/03/2024;17:09:25;2.00;93.00;37.01;60;38.62;61;-57;Ok
Lower-DT2;13/03/2024;17:11:31;2.00;92.90;27.36;56;28.97;59;-57;Ok
Lower-DT2;13/03/2024;17:13:17;2.06;93.00;32.99;54;37.01;59;-57;Ok
Lower-DT2;13/03/2024;17:15:15;2.11;92.90;34.00;59;37.01;58;-56;Ok
Lower-DT2;13/03/2024;17:18:11;2.06;92.90;32.29;57;40.23;49;-57;Ok
Lower-DT2;13/03/2024;17:20:08;2.03;92.90;28.53;66;32.19;61;-56;Ok
Lower-DT2;13/03/2024;17:22:09;1.83;92.40;30.58;66;33.80;66;-56;Ok
Lower-DT2;13/03/2024;17:24:03;1.67;92.60;28.61;60;30.58;66;-57;Ok
Lower-DT2;13/03/2024;17:26:01;1.50;92.70;30.58;65;33.80;63;-58;Ok
Lower-DT2;13/03/2024;17:27:58;1.39;93.10;27.24;57;33.80;61;-57;Ok
Lower-DT2;13/03/2024;17:30:08;1.30;93.00;27.70;60;30.58;63;-57;Ok
Lower-DT2;13/03/2024;17:32:52;1.22;93.30;27.47;64;30.58;65;-58;Ok
Lower-DT2;13/03/2024;17:34:50;1.22;93.60;27.90;62;30.58;68;-57;Ok
Lower-DT2;13/03/2024;17:35:51;1.28;93.70;28.16;62;28.97;66;-57;Ok
Lower-DT2;13/03/2024;17:38:45;1.49;93.60;27.96;64;32.19;68;-57;Ok
Lower-DT2;13/03/2024;17:40:45;1.67;93.60;32.72;66;35.41;63;-57;Ok
Lower-DT2;13/03/2024;17:42:40;1.72;93.20;31.15;60;35.41;54;-57;Ok
Lower-DT2;13/03/2024;17:44:37;1.83;93.10;35.24;59;38.62;62;-57;Ok
Lower-DT2;13/03/2024;17:45:51;1.83;92.90;32.59;62;37.01;66;-57;Ok
Lower-DT2;13/03/2024;17:47:34;1.86;92.80;29.89;61;37.01;62;-56;Ok
Lower-DT2;13/03/2024;17:49:31;1.89;92.70;32.49;51;37.01;46;-57;Ok
Lower-DT2;13/03/2024;17:51:43;1.89;92.60;37.01;53;38.62;53;-56;Ok
Lower-DT2;13/03/2024;17:53:29;1.89;92.60;28.16;67;28.97;63;-57;Ok
Lower-DT2;13/03/2024;17:56:16;1.97;-1.00;31.15;65;35.41;74;-58;Ok
Lower-DT2;13/03/2024;17:57:21;2.00;92.90;33.11;61;33.80;49;-58;Ok
Lower-DT2;13/03/2024;17:59:33;2.00;92.90;30.58;68;32.19;69;-58;Ok
Lower-DT2;13/03/2024;18:02:27;2.06;92.80;33.91;64;38.62;66;-57;Ok
Lower-DT2;13/03/2024;18:04:15;2.06;92.80;32.99;56;33.80;54;-57;Ok
Lower-DT2;13/03/2024;18:06:13;2.17;92.60;28.97;64;30.58;59;-57;Ok
Lower-DT2;13/03/2024;18:08:07;2.17;92.60;36.21;67;41.84;76;-57;Ok
Lower-DT2;13/03/2024;18:10:05;2.17;92.40;31.78;70;33.80;76;-57;Ok
Lower-DT2;13/03/2024;18:13:04;2.17;92.40;29.77;63;32.19;68;-57;Ok
Lower-DT2;13/03/2024;18:14:15;2.17;92.40;33.80;59;37.01;63;-57;Ok
Lower-DT2;13/03/2024;18:16:56;2.17;92.30;29.55;66;32.19;66;-57;Ok
Lower-DT2;13/03/2024;18:18:57;2.17;92.40;23.34;63;25.75;61;-56;Ok
Lower-DT2;13/03/2024;18:21:50;2.17;92.50;32.63;60;35.41;66;-57;Ok
Lower-DT2;13/03/2024;18:24:46;2.17;92.30;28.43;60;30.58;59;-56;Ok
Lower-DT2;13/03/2024;18:26:44;2.17;92.40;29.77;59;33.80;58;-56;Ok
Lower-DT2;13/03/2024;18:28:41;2.17;92.40;29.70;58;32.19;69;-57;Ok
Lower-DT2;13/03/2024;18:31:38;2.17;92.20;34.90;63;41.84;57;-57;Ok
Lower-DT2;13/03/2024;18:33:38;2.11;92.00;36.21;61;38.62;57;-57;Ok
Lower-DT2;13/03/2024;18:35:33;2.07;92.20;34.40;60;41.84;65;-57;Ok
Lower-DT2;13/03/2024;18:37:33;2.06;92.20;35.08;59;38.62;53;-57;Ok
Lower-DT2;13/03/2024;18:39:28;2.11;92.20;36.21;61;38.62;54;-57;Ok
Lower-DT2;13/03/2024;18:41:37;2.11;92.30;36.75;60;43.45;61;-57;Ok
Lower-DT2;13/03/2024;18:42:39;2.11;92.30;34.87;58;37.01;59;-57;Ok
Lower-DT2;13/03/2024;18:45:20;2.07;92.40;36.10;61;41.84;47;-57;Ok
Lower-DT2;13/03/2024;18:46:19;2.06;92.50;38.62;63;41.84;63;-57;Ok
Lower-DT2;13/03/2024;18:47:32;2.11;92.40;37.82;69;40.23;74;-57;Ok
Lower-DT2;13/03/2024;18:50:14;2.06;92.50;35.41;58;38.62;55;-57;Ok
Lower-DT2;13/03/2024;18:53:10;2.06;92.50;38.89;60;41.84;58;-57;Ok
Lower-DT2;13/03/2024;18:55:08;2.06;92.70;28.68;60;35.41;58;-57;Ok
Lower-DT2;13/03/2024;18:57:05;2.00;92.80;28.49;52;33.80;58;-58;Ok
Lower-DT2;13/03/2024;19:00:01;2.00;92.80;36.90;57;41.84;58;-57;Ok
Lower-DT2;13/03/2024;19:01:03;1.94;92.90;39.83;60;43.45;63;-57;Ok
Lower-DT2;13/03/2024;19:02:02;1.94;92.60;35.41;57;35.41;58;-58;Ok
Lower-DT2;13/03/2024;19:03:59;1.94;92.70;36.21;62;37.01;70;-58;Ok
Lower-DT2;13/03/2024;19:05:54;1.89;92.80;40.77;56;45.06;65;-58;Ok
Lower-DT2;13/03/2024;19:07:54;1.94;92.80;36.21;57;38.62;62;-59;Ok
Lower-DT2;13/03/2024;19:10:01;1.94;92.80;35.84;52;41.84;55;-58;Ok
Lower-DT2;13/03/2024;19:11:58;1.89;92.70;32.99;52;37.01;47;-58;Ok
Lower-DT2;13/03/2024;19:13:44;1.89;92.80;33.21;49;38.62;46;-57;Ok
Lower-DT2;13/03/2024;19:15:44;1.89;92.90;37.82;51;40.23;59;-57;Ok
Lower-DT2;13/03/2024;19:17:42;1.94;92.80;34.60;50;37.01;51;-56;Ok
Lower-DT2;13/03/2024;19:19:37;1.94;92.70;42.11;46;45.06;41;-56;Ok
Lower-DT2;13/03/2024;19:21:34;1.94;92.80;38.09;50;41.84;46;-57;Ok
Lower-DT2;13/03/2024;19:23:32;1.94;92.80;33.94;50;40.23;49;-56;Ok
Lower-DT2;13/03/2024;19:25:44;1.89;92.70;31.38;60;33.80;65;-56;Ok
Lower-DT2;13/03/2024;19:27:27;1.89;92.80;35.00;50;40.23;54;-57;Ok
Lower-DT2;13/03/2024;19:29:24;1.83;92.80;38.09;54;45.06;59;-57;Ok
Lower-DT2;13/03/2024;19:31:48;1.78;92.80;36.81;52;40.23;57;-57;Ok
Lower-DT2;13/03/2024;19:33:19;1.78;92.90;38.09;47;40.23;42;-57;Ok
Lower-DT2;13/03/2024;19:35:17;1.78;93.10;37.55;51;41.84;50;-58;Ok
Lower-DT2;13/03/2024;19:37:14;1.67;92.90;33.30;47;38.62;46;-57;Ok
Lower-DT2;13/03/2024;19:39:15;1.61;92.80;41.84;57;43.45;59;-57;Ok
Lower-DT2;13/03/2024;19:40:25;1.61;92.70;36.61;55;38.62;50;-57;Ok
Lower-DT2;13/03/2024;19:43:45;1.67;-1.00;34.54;47;41.84;47;-57;Ok
Lower-DT2;13/03/2024;19:45:07;1.72;93.10;39.43;52;41.84;55;-57;Ok
Lower-DT2;13/03/2024;19:47:02;1.78;93.00;34.14;44;41.84;51;-57;Ok
Lower-DT2;13/03/2024;19:48:59;1.78;92.80;34.87;51;40.23;50;-58;Ok
Lower-DT2;13/03/2024;19:50:57;1.72;92.70;32.83;51;37.01;51;-58;Ok
Lower-DT2;13/03/2024;19:52:54;1.61;92.50;33.06;43;38.62;43;-58;Ok
Lower-DT2;13/03/2024;19:55:03;1.44;92.50;36.21;48;40.23;47;-58;Ok
Lower-DT2;13/03/2024;19:56:49;1.33;92.80;30.85;42;35.41;51;-57;Ok
Lower-DT2;13/03/2024;19:58:47;1.17;93.10;33.39;47;40.23;53;-58;Ok
Lower-DT2;13/03/2024;20:00:59;1.06;92.90;32.19;57;35.41;55;-58;Ok
Lower-DT2;13/03/2024;20:02:42;1.00;93.20;32.19;53;35.41;61;-58;Ok
Lower-DT2;13/03/2024;20:05:38;1.00;93.60;31.58;47;38.62;58;-58;Ok
Lower-DT2;13/03/2024;20:07:50;0.94;93.50;31.38;50;35.41;57;-59;Ok
Lower-DT2;13/03/2024;20:10:32;1.00;93.90;30.58;42;33.80;42;-58;Ok
Lower-DT2;13/03/2024;20:12:29;1.06;93.80;34.60;49;37.01;46;-58;Ok
Lower-DT2;13/03/2024;20:14:30;1.11;94.00;27.36;50;27.36;50;-59;Ok
Lower-DT2;13/03/2024;20:16:24;1.11;94.00;32.29;44;37.01;58;-60;Ok
Lower-DT2;13/03/2024;20:18:37;1.22;94.10;29.93;49;37.01;57;-61;Ok
Lower-DT2;13/03/2024;20:20:19;1.28;93.80;37.70;46;41.84;51;-59;Ok
Lower-DT2;13/03/2024;20:22:17;1.28;93.80;38.33;47;48.28;55;-58;Ok
Lower-DT2;13/03/2024;20:24:14;1.30;93.70;38.85;44;45.06;46;-59;Ok
Lower-DT2;13/03/2024;20:27:11;1.28;93.60;30.88;43;41.84;50;-60;Ok
Lower-DT2;13/03/2024;20:28:24;1.28;93.70;36.21;44;37.01;43;-60;Ok
Lower-DT2;13/03/2024;20:30:10;1.33;93.70;34.60;46;35.41;38;-61;Ok
Lower-DT2;13/03/2024;20:32:04;1.33;93.70;35.67;49;40.23;38;-61;Ok
Lower-DT2;13/03/2024;20:34:02;1.28;93.70;31.65;42;33.80;39;-60;Ok
Lower-DT2;13/03/2024;20:35:59;1.22;93.80;37.31;36;43.45;38;-60;Ok
Lower-DT2;13/03/2024;20:38:09;1.28;93.90;35.41;39;37.01;47;-62;Ok
Lower-DT2;13/03/2024;20:39:54;1.36;94.00;34.20;37;38.62;25;-63;Ok
Lower-DT2;13/03/2024;20:41:52;1.39;93.80;33.37;37;38.62;47;-63;Ok
Lower-DT2;13/03/2024;20:42:54;1.39;93.70;31.38;39;33.80;37;-63;Ok
Lower-DT2;13/03/2024;20:45:47;1.33;93.60;33.69;34;37.01;50;-62;Ok
Lower-DT2;13/03/2024;20:47:45;1.28;93.70;30.58;41;37.01;46;-62;Ok
Lower-DT2;13/03/2024;20:48:43;1.22;93.50;29.68;47;35.41;66;-63;Ok
Lower-DT2;13/03/2024;20:50:41;1.22;93.50;37.50;44;40.23;51;-62;Ok
Lower-DT2;13/03/2024;20:51:54;1.17;93.50;26.15;39;27.36;45;-62;Ok
Lower-DT2;13/03/2024;20:53:37;1.15;93.60;34.47;43;41.84;47;-62;Ok
Lower-DT2;13/03/2024;20:55:35;1.11;93.50;28.57;45;33.80;61;-60;Ok
Lower-DT2;13/03/2024;20:56:36;1.11;93.50;28.97;50;30.58;41;-59;Ok
Lower-DT2;13/03/2024;20:58:34;1.06;93.70;35.41;45;35.41;50;-58;Ok
Lower-DT2;13/03/2024;21:00:28;1.00;93.80;32.46;40;35.41;31;-59;Ok
Lower-DT2;13/03/2024;21:02:26;1.06;94.00;37.28;44;40.23;51;-60;Ok
Lower-DT2;13/03/2024;21:05:22;1.11;93.60;28.79;41;33.80;42;-62;Ok
Lower-DT2;13/03/2024;21:06:36;1.17;93.70;38.09;47;41.84;46;-62;Ok
Lower-DT2;13/03/2024;21:08:18;1.17;93.50;32.30;39;37.01;41;-63;Ok
Lower-DT2;13/03/2024;21:10:37;1.22;-1.00;39.70;45;41.84;39;-61;Ok
Lower-DT2;13/03/2024;21:12:16;1.22;93.70;42.65;52;45.06;47;-61;Ok
Lower-DT2;13/03/2024;21:14:11;1.25;93.60;37.37;35;43.45;27;-62;Ok
Lower-DT2;13/03/2024;21:17:07;1.28;93.60;33.80;33;35.41;38;-65;Ok
Lower-DT2;13/03/2024;21:19:16;1.31;93.70;32.99;36;35.41;38;-64;Ok
Lower-DT2;13/03/2024;21:21:02;1.36;93.60;29.70;43;35.41;47;-64;Ok
Lower-DT2;13/03/2024;21:23:58;1.43;93.50;31.89;36;35.41;35;-64;Ok
Lower-DT2;13/03/2024;21:25:00;1.44;93.40;32.99;43;35.41;41;-63;Ok
Lower-DT2;13/03/2024;21:26:55;1.56;93.50;34.80;44;37.01;45;-63;Ok
Lower-DT2;13/03/2024;21:28:52;1.56;93.30;33.80;39;35.41;34;-63;Ok
Lower-DT2;13/03/2024;21:30:50;1.56;93.10;30.90;36;35.41;33;-63;Ok
Lower-DT2;13/03/2024;21:32:47;1.56;93.10;32.99;38;40.23;37;-63;Ok
Lower-DT2;13/03/2024;21:34:45;1.61;93.00;34.33;36;35.41;46;-63;Ok
Lower-DT2;13/03/2024;21:36:42;1.64;92.80;35.30;33;41.84;35;-63;Ok
Lower-DT2;13/03/2024;21:38:40;1.61;92.60;31.78;38;37.01;39;-63;Ok
Lower-DT2;13/03/2024;21:41:36;1.60;92.70;30.58;37;35.41;42;-63;Ok
Lower-DT2;13/03/2024;21:42:35;1.56;92.80;32.83;35;37.01;38;-63;Ok
Lower-DT2;13/03/2024;21:44:47;1.67;92.80;31.92;35;33.80;33;-63;Ok
Lower-DT2;13/03/2024;21:46:30;1.69;92.80;28.97;42;37.01;45;-63;Ok
Lower-DT2;13/03/2024;21:48:27;1.75;93.00;35.57;39;38.62;42;-62;Ok
Lower-DT2;13/03/2024;21:49:41;1.78;92.90;33.39;45;37.01;46;-61;Ok
Lower-DT2;13/03/2024;21:52:22;1.78;93.00;33.11;33;40.23;30;-61;Ok
Lower-DT2;13/03/2024;21:54:23;1.83;93.00;34.60;38;35.41;43;-61;Ok
Lower-DT2;13/03/2024;21:57:16;1.81;93.10;28.97;43;32.19;42;-61;Ok
Lower-DT2;13/03/2024;21:58:15;1.78;93.10;31.86;39;35.41;33;-60;Ok
Lower-DT2;13/03/2024;22:00:12;1.78;93.20;35.67;42;38.62;46;-60;Ok
Lower-DT2;13/03/2024;22:02:10;1.78;93.30;31.16;43;35.41;49;-60;Ok
Lower-DT2;13/03/2024;22:04:07;1.76;93.10;29.08;41;32.19;47;-60;Ok
Lower-DT2;13/03/2024;22:06:05;1.67;93.40;33.22;39;37.01;39;-59;Ok
Lower-DT2;13/03/2024;22:08:02;1.67;93.60;30.18;37;35.41;55;-58;Ok
Lower-DT2;13/03/2024;22:10:59;1.67;93.60;28.65;48;30.58;45;-59;Ok
Lower-DT2;13/03/2024;22:13:08;1.67;93.60;30.98;39;35.41;43;-58;Ok
Lower-DT2;13/03/2024;22:14:54;1.61;93.50;30.35;39;38.62;45;-59;Ok
Lower-DT2;13/03/2024;22:17:50;1.65;93.60;28.97;37;35.41;54;-58;Ok
Lower-DT2;13/03/2024;22:20:46;1.67;93.30;29.45;41;32.19;45;-58;Ok
Lower-DT2;13/03/2024;22:21:48;1.67;93.30;27.76;44;30.58;39;-58;Ok
Lower-DT2;13/03/2024;22:22:47;1.67;93.30;29.77;40;32.19;35;-58;Ok
Lower-DT2;13/03/2024;22:25:40;1.72;93.40;31.01;42;37.01;55;-58;Ok
Lower-DT2;13/03/2024;22:27:38;1.72;93.40;26.29;43;30.58;41;-58;Ok
Lower-DT2;13/03/2024;22:29:35;1.78;93.50;31.27;44;37.01;47;-57;Ok
Lower-DT2;13/03/2024;22:32:31;1.78;93.30;30.90;42;33.80;42;-57;Ok
Lower-DT2;13/03/2024;22:34:29;1.78;93.30;33.15;43;35.41;53;-57;Ok
Lower-DT2;13/03/2024;22:36:38;1.73;93.70;27.53;46;30.58;41;-57;Ok
Lower-DT2;13/03/2024;22:38:36;1.67;93.80;31.11;54;33.80;57;-57;Ok
Lower-DT2;13/03/2024;22:40:21;1.67;93.80;30.94;49;33.80;45;-57;Ok
Lower-DT2;13/03/2024;22:41:23;1.67;94.10;32.19;50;33.80;55;-57;Ok
Lower-DT2;13/03/2024;22:43:18;1.67;93.90;30.85;43;33.80;39;-57;Ok
Lower-DT2;13/03/2024;22:45:27;1.67;93.90;29.55;48;33.80;41;-57;Ok
Lower-DT2;13/03/2024;22:47:24;1.67;94.00;29.77;49;33.80;51;-57;Ok
Lower-DT2;13/03/2024;22:49:10;1.67;94.10;27.09;41;30.58;27;-57;Ok
Lower-DT2;13/03/2024;22:51:08;1.67;94.20;30.04;43;32.19;43;-56;Ok
Lower-DT2;13/03/2024;22:54:04;1.67;94.30;28.47;41;33.80;45;-57;Ok
Lower-DT2;13/03/2024;22:56:02;1.67;94.50;28.97;33;30.58;41;-56;Ok
Lower-DT2;13/03/2024;22:57:59;1.69;94.60;34.12;45;38.62;42;-57;Ok
Lower-DT2;13/03/2024;23:00:41;999.90;-1.00;-1.00;-1;-1.00;-1;0;--
Lower-DT2;13/03/2024;23:02:53;1.69;94.50;31.76;38;37.01;41;-57;Ok
Lower-DT2;13/03/2024;23:04:50;1.72;94.70;29.37;39;30.58;41;-57;Ok
Lower-DT2;13/03/2024;23:06:51;1.72;94.70;25.75;38;25.75;42;-57;Ok
Lower-DT2;13/03/2024;23:08:45;1.69;94.80;33.44;41;40.23;43;-57;Ok
Lower-DT2;13/03/2024;23:09:44;1.72;94.60;32.19;37;33.80;46;-57;Ok
Lower-DT2;13/03/2024;23:11:42;1.72;94.60;29.50;52;30.58;55;-57;Ok
Lower-DT2;13/03/2024;23:13:39;1.69;94.60;29.99;39;33.80;42;-57;Ok
Lower-DT2;13/03/2024;23:15:48;1.56;94.40;26.96;42;28.97;34;-57;Ok
Lower-DT2;13/03/2024;23:17:46;1.56;94.70;31.38;37;37.01;38;-57;Ok
Lower-DT2;13/03/2024;23:19:32;1.61;94.70;30.14;42;33.80;55;-57;Ok
Lower-DT2;13/03/2024;23:21:44;1.56;94.60;32.51;37;35.41;33;-57;Ok
Lower-DT2;13/03/2024;23:23:27;1.56;94.70;29.77;36;33.80;41;-57;Ok
Lower-DT2;13/03/2024;23:25:24;1.67;94.70;26.96;35;30.58;29;-57;Ok
Lower-DT2;13/03/2024;23:27:22;1.67;94.50;30.92;33;38.62;33;-57;Ok
Lower-DT2;13/03/2024;23:29:19;1.67;94.50;27.94;32;33.80;26;-57;Ok
Lower-DT2;13/03/2024;23:30:30;1.67;94.30;28.16;27;30.58;38;-57;Ok
Lower-DT2;13/03/2024;23:32:15;1.69;94.30;28.07;41;30.58;47;-57;Ok
Lower-DT2;13/03/2024;23:34:16;1.72;94.30;28.16;40;28.97;43;-57;Ok
Lower-DT2;13/03/2024;23:35:23;1.72;94.20;27.36;38;27.36;34;-57;Ok
Lower-DT2;13/03/2024;23:38:08;1.78;94.10;30.58;37;33.80;37;-58;Ok
Lower-DT2;13/03/2024;23:41:01;1.78;-1.00;27.36;33;30.58;25;-57;Ok
Lower-DT2;13/03/2024;23:43:02;1.78;94.10;27.68;39;32.19;45;-57;Ok
Lower-DT2;13/03/2024;23:45:58;1.78;94.30;23.44;32;27.36;43;-58;Ok
Lower-DT2;13/03/2024;23:47:56;1.78;94.30;28.97;32;32.19;37;-58;Ok
Lower-DT2;13/03/2024;23:50:55;1.72;94.50;35.41;34;37.01;38;-58;Ok
Lower-DT2;13/03/2024;23:52:49;1.78;94.60;33.15;49;38.62;57;-57;Ok
Lower-DT2;13/03/2024;23:54:47;1.78;94.60;28.43;39;33.80;41;-57;Ok
Lower-DT2;13/03/2024;23:56:44;1.78;94.60;28.38;38;35.41;45;-57;Ok
Lower-DT2;13/03/2024;23:58:57;1.83;94.40;26.96;34;27.36;54;-58;Ok
Lower-DT2;14/03/2024;0:00:39;1.83;94.40;27.36;33;33.80;38;-58;Ok
Lower-DT2;14/03/2024;0:02:37;1.83;94.40;30.98;36;33.80;42;-58;Ok
Lower-DT2;14/03/2024;0:04:37;1.83;94.40;32.19;38;32.19;41;-58;Ok
Lower-DT2;14/03/2024;0:05:45;1.83;94.40;24.94;31;27.36;33;-57;Ok
Lower-DT2;14/03/2024;0:07:31;1.83;94.50;28.70;38;32.19;45;-58;Ok
Lower-DT2;14/03/2024;0:09:28;1.83;94.60;23.87;39;25.75;38;-58;Ok
Lower-DT2;14/03/2024;0:11:37;1.78;94.70;28.72;39;33.80;47;-57;Ok
Lower-DT2;14/03/2024;0:13:23;1.78;94.90;24.62;38;30.58;43;-58;Ok
Lower-DT2;14/03/2024;0:16:19;1.78;94.90;27.86;33;33.80;27;-58;Ok
Lower-DT2;14/03/2024;0:17:21;1.78;95.10;25.75;44;27.36;42;-58;Ok
Lower-DT2;14/03/2024;0:20:14;1.76;95.20;29.77;37;35.41;39;-58;Ok
Lower-DT2;14/03/2024;0:22:12;1.78;95.20;27.36;42;28.97;34;-58;Ok
Lower-DT2;14/03/2024;0:24:09;1.78;95.20;27.36;34;30.58;34;-58;Ok
Lower-DT2;14/03/2024;0:26:10;1.72;95.00;29.61;41;30.58;47;-58;Ok
Lower-DT2;14/03/2024;0:27:20;1.78;95.30;31.11;40;32.19;41;-59;Ok
Lower-DT2;14/03/2024;0:29:03;1.72;95.10;30.38;37;33.80;35;-58;Ok
