;fecha;hora;;;;;;;;
Middle-DT2;13/03/2024;14:37:43;2.67;95.70;21.73;48;22.53;51;-47;Ok
Middle-DT2;13/03/2024;14:39:30;2.67;95.40;19.85;38;22.53;35;-47;Ok
Middle-DT2;13/03/2024;14:41:20;2.67;95.50;22.21;46;24.14;46;-47;Ok
Middle-DT2;13/03/2024;14:43:10;2.72;95.50;21.46;41;22.53;43;-47;Ok
Middle-DT2;13/03/2024;14:45:00;2.78;95.60;23.25;47;27.36;45;-47;Ok
Middle-DT2;13/03/2024;14:47:56;2.78;95.40;20.46;39;25.75;43;-47;Ok
Middle-DT2;13/03/2024;14:50:30;2.78;95.30;24.83;49;28.97;51;-47;Ok
Middle-DT2;13/03/2024;14:52:20;2.78;95.20;28.65;36;28.97;45;-47;Ok
Middle-DT2;13/03/2024;14:54:21;2.78;95.30;26.55;47;27.36;47;-47;Ok
Middle-DT2;13/03/2024;14:56:55;2.83;95.50;24.43;47;28.97;51;-47;Ok
Middle-DT2;13/03/2024;14:58:56;2.83;95.10;26.55;37;30.58;51;-47;Ok
Middle-DT2;13/03/2024;15:00:38;2.83;95.10;27.36;39;28.97;34;-47;Ok
Middle-DT2;13/03/2024;15:02:28;2.83;94.90;32.19;46;32.19;47;-47;Ok
Middle-DT2;13/03/2024;15:04:15;2.78;94.80;26.72;43;28.97;46;-47;Ok
Middle-DT2;13/03/2024;15:07:00;2.78;94.50;28.62;33;33.80;41;-47;Ok
Middle-DT2;13/03/2024;15:08:50;2.67;94.40;29.26;42;33.80;45;-47;Ok
Middle-DT2;13/03/2024;15:11:35;2.71;94.80;24.44;37;25.75;41;-46;Ok
Middle-DT2;13/03/2024;15:13:25;2.72;94.60;28.43;39;30.58;46;-46;Ok
Middle-DT2;13/03/2024;15:16:10;2.69;94.40;23.25;33;25.75;39;-47;Ok
Middle-DT2;13/03/2024;15:18:58;2.67;94.40;26.55;43;27.36;43;-47;Ok
Middle-DT2;13/03/2024;15:20:46;2.67;94.60;23.17;46;24.14;39;-47;Ok
Middle-DT2;13/03/2024;15:22:47;2.67;94.50;24.94;47;25.75;53;-47;Ok
Middle-DT2;13/03/2024;15:25:21;2.69;94.40;23.26;47;27.36;45;-47;Ok
Middle-DT2;13/03/2024;15:26:27;2.67;94.20;26.55;46;27.36;54;-47;Ok
Middle-DT2;13/03/2024;15:28:08;2.67;94.30;28.16;46;28.97;50;-47;Ok
Middle-DT2;13/03/2024;15:29:56;2.67;94.30;20.38;40;22.53;47;-47;Ok
Middle-DT2;13/03/2024;15:31:46;2.67;94.00;20.38;40;24.14;47;-47;Ok
Middle-DT2;13/03/2024;15:33:36;2.67;94.10;25.75;39;28.97;41;-47;Ok
Middle-DT2;13/03/2024;15:35:26;2.67;94.20;23.70;40;27.36;46;-47;Ok
Middle-DT2;13/03/2024;15:38:11;2.65;94.00;26.61;38;30.58;42;-47;Ok
Middle-DT2;13/03/2024;15:41:51;2.58;93.90;29.87;40;32.19;45;-47;Ok
Middle-DT2;13/03/2024;15:44:36;2.50;93.60;30.46;38;35.41;37;-47;Ok
Middle-DT2;13/03/2024;15:46:26;2.44;93.80;29.26;40;32.19;42;-46;Ok
Middle-DT2;13/03/2024;15:48:16;2.44;94.00;24.25;36;28.97;37;-47;Ok
Middle-DT2;13/03/2024;15:51:01;2.44;94.00;24.54;35;28.97;39;-47;Ok
Middle-DT2;13/03/2024;15:53:04;2.50;93.90;27.36;43;27.36;39;-47;Ok
Middle-DT2;13/03/2024;15:55:47;2.44;93.80;24.94;51;25.75;46;-48;Ok
Middle-DT2;13/03/2024;15:57:26;2.48;93.70;24.94;39;28.97;45;-49;Ok
Middle-DT2;13/03/2024;15:59:18;2.50;93.40;24.14;50;24.14;38;-48;Ok
Middle-DT2;13/03/2024;16:00:24;2.50;93.50;26.96;42;28.97;45;-49;Ok
Middle-DT2;13/03/2024;16:02:01;2.50;93.40;26.61;45;32.19;50;-49;Ok
Middle-DT2;13/03/2024;16:03:09;2.50;93.20;25.75;51;27.36;54;-49;Ok
Middle-DT2;13/03/2024;16:04:48;2.44;92.90;24.14;55;25.75;65;-49;Ok
Middle-DT2;13/03/2024;16:06:36;2.42;92.30;31.54;45;35.41;46;-48;Ok
Middle-DT2;13/03/2024;16:08:26;2.39;92.10;37.01;50;40.23;47;-48;Ok
Middle-DT2;13/03/2024;16:10:16;2.44;92.10;34.55;43;38.62;50;-49;Ok
Middle-DT2;13/03/2024;16:13:01;2.43;91.70;34.74;41;38.62;42;-48;Ok
Middle-DT2;13/03/2024;16:14:51;2.44;91.90;34.60;48;38.62;54;-49;Ok
Middle-DT2;13/03/2024;16:16:44;2.44;91.60;32.19;40;33.80;45;-48;Ok
Middle-DT2;13/03/2024;16:18:34;2.44;91.20;32.19;46;33.80;43;-49;Ok
Middle-DT2;13/03/2024;16:20:24;2.44;91.30;38.09;44;38.62;47;-49;Ok
Middle-DT2;13/03/2024;16:23:06;2.47;91.40;31.31;42;35.41;43;-49;Ok
Middle-DT2;13/03/2024;16:24:59;2.56;91.20;29.77;44;30.58;41;-49;Ok
Middle-DT2;13/03/2024;16:28:36;2.50;91.20;31.76;43;35.41;46;-49;Ok
Middle-DT2;13/03/2024;16:30:40;2.50;90.90;30.58;52;35.41;49;-48;Ok
Middle-DT2;13/03/2024;16:32:19;2.50;91.00;37.01;52;38.62;42;-50;Ok
Middle-DT2;13/03/2024;16:34:06;2.44;90.70;36.37;48;38.62;46;-49;Ok
Middle-DT2;13/03/2024;16:36:51;2.39;91.20;34.09;41;38.62;49;-49;Ok
Middle-DT2;13/03/2024;16:38:00;2.33;91.20;27.36;38;28.97;33;-49;Ok
Middle-DT2;13/03/2024;16:40:31;2.37;91.70;28.87;47;33.80;59;-49;Ok
Middle-DT2;13/03/2024;16:42:24;2.44;91.60;35.41;51;35.41;53;-49;Ok
Middle-DT2;13/03/2024;16:44:11;2.44;91.00;33.70;46;37.01;54;-49;Ok
Middle-DT2;13/03/2024;16:46:56;2.44;90.90;35.41;42;40.23;38;-49;Ok
Middle-DT2;13/03/2024;16:48:46;2.44;90.90;34.12;45;37.01;54;-50;Ok
Middle-DT2;13/03/2024;16:51:31;2.44;91.00;33.69;43;40.23;45;-50;Ok
Middle-DT2;13/03/2024;16:53:21;2.44;91.00;35.94;46;41.84;45;-50;Ok
Middle-DT2;13/03/2024;16:55:25;2.39;90.70;35.41;55;37.01;57;-52;Ok
Middle-DT2;13/03/2024;16:57:01;2.39;90.70;36.30;50;38.62;38;-50;Ok
Middle-DT2;13/03/2024;16:58:54;2.33;90.40;36.48;50;38.62;46;-50;Ok
Middle-DT2;13/03/2024;17:00:41;2.22;90.90;35.41;45;40.23;37;-50;Ok
Middle-DT2;13/03/2024;17:02:45;2.17;91.10;30.58;51;33.80;49;-49;Ok
Middle-DT2;13/03/2024;17:05:16;2.11;91.30;30.38;47;35.41;41;-49;Ok
Middle-DT2;13/03/2024;17:08:56;2.06;91.50;34.65;48;41.84;42;-50;Ok
Middle-DT2;13/03/2024;17:10:46;2.00;91.60;30.04;51;30.58;57;-51;Ok
Middle-DT2;13/03/2024;17:12:36;2.04;91.80;38.50;51;45.06;50;-50;Ok
Middle-DT2;13/03/2024;17:14:26;2.06;92.10;32.51;51;35.41;58;-50;Ok
Middle-DT2;13/03/2024;17:17:11;2.06;92.00;27.06;52;32.19;51;-51;Ok
Middle-DT2;13/03/2024;17:19:15;2.06;91.80;32.19;57;35.41;63;-50;Ok
Middle-DT2;13/03/2024;17:21:46;1.94;91.10;30.42;51;33.80;54;-49;Ok
Middle-DT2;13/03/2024;17:23:36;1.78;91.20;33.80;56;37.01;58;-50;Ok
Middle-DT2;13/03/2024;17:25:26;1.56;91.60;33.67;52;38.62;50;-51;Ok
Middle-DT2;13/03/2024;17:27:16;1.44;92.10;29.77;56;33.80;47;-49;Ok
Middle-DT2;13/03/2024;17:29:06;1.37;92.10;28.65;55;35.41;53;-50;Ok
Middle-DT2;13/03/2024;17:31:51;1.29;92.50;30.26;57;33.80;63;-50;Ok
Middle-DT2;13/03/2024;17:33:44;1.22;92.50;25.75;57;27.36;62;-49;Ok
Middle-DT2;13/03/2024;17:35:31;1.33;92.80;28.32;56;30.58;61;-49;Ok
Middle-DT2;13/03/2024;17:37:21;1.44;93.00;31.38;52;35.41;54;-50;Ok
Middle-DT2;13/03/2024;17:40:17;1.67;92.40;28.28;58;33.80;51;-49;Ok
Middle-DT2;13/03/2024;17:41:56;1.74;92.00;34.20;54;37.01;53;-50;Ok
Middle-DT2;13/03/2024;17:43:46;1.83;91.40;38.22;58;41.84;57;-49;Ok
Middle-DT2;13/03/2024;17:45:39;1.94;90.80;37.01;54;37.01;54;-50;Ok
Middle-DT2;13/03/2024;17:46:31;1.94;90.80;38.02;52;41.84;50;-50;Ok
Middle-DT2;13/03/2024;17:48:21;1.94;91.10;37.01;55;38.62;54;-49;Ok
Middle-DT2;13/03/2024;17:51:17;2.00;90.90;36.14;51;45.06;66;-50;Ok
Middle-DT2;13/03/2024;17:53:10;1.94;91.20;37.42;50;41.84;47;-50;Ok
Middle-DT2;13/03/2024;17:54:46;1.94;91.20;35.00;59;38.62;59;-50;Ok
Middle-DT2;13/03/2024;17:56:47;2.06;91.10;33.39;60;35.41;50;-50;Ok
Middle-DT2;13/03/2024;17:59:21;2.06;91.00;32.94;55;43.45;57;-50;Ok
Middle-DT2;13/03/2024;18:01:14;2.11;91.10;28.97;63;33.80;65;-50;Ok
Middle-DT2;13/03/2024;18:03:56;2.14;90.90;34.97;53;38.62;53;-50;Ok
Middle-DT2;13/03/2024;18:05:46;2.17;90.90;32.67;56;38.62;58;-50;Ok
Middle-DT2;13/03/2024;18:07:36;2.17;90.60;37.45;59;43.45;57;-49;Ok
Middle-DT2;13/03/2024;18:09:29;2.22;90.40;34.60;62;35.41;57;-50;Ok
Middle-DT2;13/03/2024;18:12:11;2.22;90.60;36.75;59;38.62;59;-50;Ok
Middle-DT2;13/03/2024;18:14:04;2.22;90.60;30.58;54;37.01;53;-50;Ok
Middle-DT2;13/03/2024;18:15:51;2.22;90.60;35.41;62;38.62;61;-50;Ok
Middle-DT2;13/03/2024;18:18:36;2.19;90.70;33.06;58;37.01;63;-50;Ok
Middle-DT2;13/03/2024;18:20:26;2.17;90.80;31.31;56;35.41;73;-50;Ok
Middle-DT2;13/03/2024;18:24:06;2.22;90.40;39.20;53;46.67;61;-49;Ok
Middle-DT2;13/03/2024;18:25:56;2.22;90.60;34.33;51;38.62;49;-50;Ok
Middle-DT2;13/03/2024;18:27:46;2.24;90.60;35.16;53;40.23;58;-50;Ok
Middle-DT2;13/03/2024;18:30:31;2.22;90.10;43.45;53;46.67;54;-50;Ok
Middle-DT2;13/03/2024;18:33:16;2.15;90.50;32.89;51;38.62;55;-50;Ok
Middle-DT2;13/03/2024;18:34:25;2.11;90.60;42.65;52;43.45;51;-49;Ok
Middle-DT2;13/03/2024;18:36:56;2.11;90.70;40.41;52;46.67;55;-50;Ok
Middle-DT2;13/03/2024;18:38:46;2.17;90.90;34.06;51;37.01;62;-50;Ok
Middle-DT2;13/03/2024;18:40:36;2.17;90.90;34.26;52;40.23;55;-50;Ok
Middle-DT2;13/03/2024;18:42:29;2.17;91.10;43.45;57;45.06;55;-50;Ok
Middle-DT2;13/03/2024;18:44:17;2.17;91.00;36.31;47;46.67;66;-49;Ok
Middle-DT2;13/03/2024;18:46:07;2.11;91.50;39.83;56;43.45;53;-50;Ok
Middle-DT2;13/03/2024;18:47:13;2.11;91.50;41.84;53;45.06;55;-50;Ok
Middle-DT2;13/03/2024;18:48:54;2.11;91.50;29.77;56;30.58;58;-50;Ok
Middle-DT2;13/03/2024;18:51:50;2.11;91.50;30.58;57;30.58;65;-49;Ok
Middle-DT2;13/03/2024;18:54:22;2.08;91.50;31.75;54;37.01;62;-50;Ok
Middle-DT2;13/03/2024;18:56:14;2.06;91.70;31.78;52;33.80;49;-50;Ok
Middle-DT2;13/03/2024;18:58:57;2.00;91.70;37.75;53;45.06;57;-50;Ok
Middle-DT2;13/03/2024;19:00:49;2.00;91.70;34.60;47;37.01;43;-50;Ok
Middle-DT2;13/03/2024;19:01:42;2.00;91.80;40.88;47;46.67;51;-51;Ok
Middle-DT2;13/03/2024;19:03:32;1.94;91.60;38.89;51;43.45;46;-52;Ok
Middle-DT2;13/03/2024;19:05:22;1.94;91.80;37.24;45;41.84;45;-51;Ok
Middle-DT2;13/03/2024;19:07:12;2.00;91.70;38.62;49;43.45;57;-51;Ok
Middle-DT2;13/03/2024;19:09:02;2.00;91.70;35.54;49;41.84;49;-50;Ok
Middle-DT2;13/03/2024;19:11:47;1.94;91.70;35.00;42;40.23;42;-51;Ok
Middle-DT2;13/03/2024;19:12:53;1.94;91.80;36.61;43;38.62;42;-51;Ok
Middle-DT2;13/03/2024;19:15:27;1.94;92.00;37.55;44;40.23;38;-49;Ok
Middle-DT2;13/03/2024;19:17:17;2.00;91.80;45.06;46;49.89;41;-48;Ok
Middle-DT2;13/03/2024;19:19:07;2.00;91.70;40.97;42;46.67;47;-50;Ok
Middle-DT2;13/03/2024;19:20:57;2.00;91.70;39.70;47;45.06;51;-50;Ok
Middle-DT2;13/03/2024;19:22:47;1.98;91.60;40.88;41;45.06;42;-50;Ok
Middle-DT2;13/03/2024;19:25:32;1.94;91.70;40.23;40;45.06;38;-50;Ok
Middle-DT2;13/03/2024;19:26:38;1.89;91.90;37.01;39;38.62;45;-49;Ok
Middle-DT2;13/03/2024;19:28:28;1.89;91.80;40.23;41;45.06;45;-49;Ok
Middle-DT2;13/03/2024;19:31:02;1.89;91.80;41.26;43;46.67;46;-50;Ok
Middle-DT2;13/03/2024;19:32:52;1.83;92.00;37.31;42;41.84;42;-50;Ok
Middle-DT2;13/03/2024;19:34:42;1.78;92.10;42.25;41;46.67;57;-52;Ok
Middle-DT2;13/03/2024;19:36:32;1.80;91.90;36.26;42;41.84;54;-51;Ok
Middle-DT2;13/03/2024;19:38:36;1.72;91.90;37.01;44;38.62;47;-50;Ok
Middle-DT2;13/03/2024;19:40:12;1.72;91.80;44.53;47;46.67;47;-50;Ok
Middle-DT2;13/03/2024;19:42:16;1.72;92.00;34.12;45;38.62;49;-50;Ok
Middle-DT2;13/03/2024;19:44:47;1.78;92.10;43.45;45;48.28;47;-51;Ok
Middle-DT2;13/03/2024;19:45:56;1.83;91.90;40.64;43;41.84;43;-51;Ok
Middle-DT2;13/03/2024;19:48:27;1.89;91.50;37.28;35;41.84;29;-51;Ok
Middle-DT2;13/03/2024;19:50:20;1.78;91.40;40.23;47;40.23;49;-52;Ok
Middle-DT2;13/03/2024;19:52:07;1.72;91.70;42.38;38;48.28;41;-51;Ok
Middle-DT2;13/03/2024;19:54:00;1.67;91.60;32.19;39;33.80;39;-51;Ok
Middle-DT2;13/03/2024;19:55:47;1.54;91.80;38.39;37;43.45;42;-50;Ok
Middle-DT2;13/03/2024;19:57:37;1.28;91.90;35.14;37;38.62;31;-50;Ok
Middle-DT2;13/03/2024;20:00:33;1.22;92.50;31.17;34;35.41;29;-50;Ok
Middle-DT2;13/03/2024;20:02:15;1.11;92.80;32.99;32;35.41;34;-49;Ok
Middle-DT2;13/03/2024;20:04:16;1.11;93.10;37.34;42;40.23;41;-50;Ok
Middle-DT2;13/03/2024;20:06:47;1.06;93.00;31.54;37;33.80;43;-51;Ok
Middle-DT2;13/03/2024;20:09:32;1.06;93.40;34.97;38;37.01;39;-51;Ok
Middle-DT2;13/03/2024;20:12:17;1.11;93.50;39.33;40;43.45;39;-50;Ok
Middle-DT2;13/03/2024;20:14:07;1.17;93.40;36.31;35;40.23;38;-51;Ok
Middle-DT2;13/03/2024;20:15:16;1.22;93.40;28.97;40;28.97;41;-52;Ok
Middle-DT2;13/03/2024;20:17:47;1.28;93.50;39.70;34;43.45;33;-52;Ok
Middle-DT2;13/03/2024;20:19:37;1.39;93.50;45.87;41;49.89;37;-51;Ok
Middle-DT2;13/03/2024;20:21:27;1.42;93.10;37.60;40;41.84;41;-52;Ok
Middle-DT2;13/03/2024;20:23:31;1.39;93.10;45.06;39;48.28;47;-50;Ok
Middle-DT2;13/03/2024;20:26:02;1.39;93.10;37.76;37;43.45;41;-51;Ok
Middle-DT2;13/03/2024;20:28:03;1.39;93.10;37.82;37;38.62;37;-51;Ok
Middle-DT2;13/03/2024;20:29:42;1.39;93.00;41.84;38;48.28;38;-50;Ok
Middle-DT2;13/03/2024;20:31:32;1.44;93.10;42.65;40;48.28;39;-51;Ok
Middle-DT2;13/03/2024;20:33:22;1.39;93.20;39.89;34;46.67;35;-52;Ok
Middle-DT2;13/03/2024;20:35:12;1.33;92.80;34.12;28;40.23;34;-51;Ok
Middle-DT2;13/03/2024;20:37:57;1.43;93.20;35.41;30;41.84;38;-51;Ok
Middle-DT2;13/03/2024;20:38:55;1.50;93.30;34.60;38;40.23;42;-51;Ok
Middle-DT2;13/03/2024;20:40:45;1.56;92.90;36.21;38;37.01;38;-52;Ok
Middle-DT2;13/03/2024;20:42:32;1.53;92.70;39.83;41;45.06;42;-52;Ok
Middle-DT2;13/03/2024;20:44:25;1.50;92.50;32.72;37;33.80;38;-52;Ok
Middle-DT2;13/03/2024;20:47:07;1.33;92.80;37.37;40;43.45;46;-52;Ok
Middle-DT2;13/03/2024;20:48:16;1.33;92.70;35.94;35;37.01;37;-52;Ok
Middle-DT2;13/03/2024;20:49:52;1.30;92.70;40.13;39;45.06;46;-52;Ok
Middle-DT2;13/03/2024;20:51:42;1.28;92.80;35.00;37;37.01;39;-52;Ok
Middle-DT2;13/03/2024;20:52:48;1.22;92.80;44.66;41;45.06;49;-52;Ok
Middle-DT2;13/03/2024;20:55:22;1.22;92.80;38.93;36;43.45;37;-50;Ok
Middle-DT2;13/03/2024;20:56:17;1.17;92.80;38.95;41;41.84;41;-50;Ok
Middle-DT2;13/03/2024;20:58:07;1.17;92.90;35.65;36;41.84;38;-52;Ok
Middle-DT2;13/03/2024;20:59:57;1.11;92.90;33.80;39;38.62;45;-50;Ok
Middle-DT2;13/03/2024;21:01:47;1.13;93.30;41.55;35;46.67;43;-51;Ok
Middle-DT2;13/03/2024;21:04:32;1.22;92.90;31.11;33;37.01;35;-52;Ok
Middle-DT2;13/03/2024;21:06:25;1.28;93.00;39.43;33;40.23;42;-52;Ok
Middle-DT2;13/03/2024;21:07:17;1.28;93.00;33.59;36;35.41;34;-52;Ok
Middle-DT2;13/03/2024;21:09:07;1.28;92.90;40.56;32;45.06;33;-52;Ok
Middle-DT2;13/03/2024;21:11:52;1.33;92.70;41.11;34;48.28;38;-51;Ok
Middle-DT2;13/03/2024;21:13:42;1.36;92.40;38.04;35;45.06;38;-51;Ok
Middle-DT2;13/03/2024;21:16:27;1.39;92.30;34.00;27;41.84;39;-52;Ok
Middle-DT2;13/03/2024;21:18:17;1.43;92.40;34.80;30;40.23;37;-52;Ok
Middle-DT2;13/03/2024;21:20:07;1.47;92.40;37.01;29;38.62;27;-51;Ok
Middle-DT2;13/03/2024;21:22:52;1.50;92.20;36.75;34;40.23;23;-52;Ok
Middle-DT2;13/03/2024;21:24:42;1.56;92.20;36.75;32;43.45;34;-51;Ok
Middle-DT2;13/03/2024;21:25:51;1.56;91.90;43.85;33;46.67;34;-52;Ok
Middle-DT2;13/03/2024;21:28:22;1.65;91.60;39.13;30;46.67;27;-52;Ok
Middle-DT2;13/03/2024;21:30:15;1.67;91.70;36.21;38;38.62;42;-52;Ok
Middle-DT2;13/03/2024;21:32:05;1.67;91.50;30.58;34;30.58;26;-52;Ok
Middle-DT2;13/03/2024;21:33:52;1.67;91.50;38.95;28;41.84;34;-51;Ok
Middle-DT2;13/03/2024;21:35:42;1.78;91.10;33.15;39;37.01;41;-51;Ok
Middle-DT2;13/03/2024;21:38:27;1.78;90.90;40.23;30;46.67;34;-52;Ok
Middle-DT2;13/03/2024;21:40:17;1.74;91.00;34.44;31;38.62;35;-52;Ok
Middle-DT2;13/03/2024;21:42:18;1.67;91.00;41.44;33;45.06;34;-51;Ok
Middle-DT2;13/03/2024;21:44:08;1.72;91.00;34.60;29;38.62;29;-50;Ok
Middle-DT2;13/03/2024;21:45:47;1.78;91.00;28.43;35;32.19;45;-51;Ok
Middle-DT2;13/03/2024;21:47:37;1.83;91.30;35.14;44;41.84;49;-51;Ok
Middle-DT2;13/03/2024;21:49:27;1.86;91.30;38.14;34;43.45;37;-51;Ok
Middle-DT2;13/03/2024;21:51:17;1.94;91.20;32.72;33;37.01;30;-51;Ok
Middle-DT2;13/03/2024;21:54:02;1.89;91.40;40.33;37;46.67;39;-51;Ok
Middle-DT2;13/03/2024;21:56:47;1.89;91.50;36.56;36;43.45;31;-50;Ok
Middle-DT2;13/03/2024;21:57:45;1.89;91.50;27.36;34;27.36;35;-51;Ok
Middle-DT2;13/03/2024;21:59:32;1.89;91.70;37.82;35;43.45;35;-50;Ok
Middle-DT2;13/03/2024;22:01:22;1.83;92.00;35.11;29;38.62;37;-50;Ok
Middle-DT2;13/03/2024;22:03:26;1.83;92.20;30.18;32;32.19;39;-50;Ok
Middle-DT2;13/03/2024;22:05:02;1.78;92.30;34.53;34;45.06;38;-50;Ok
Middle-DT2;13/03/2024;22:06:53;1.72;92.80;34.60;36;37.01;35;-50;Ok
Middle-DT2;13/03/2024;22:09:40;1.72;92.80;34.60;36;38.62;34;-50;Ok
Middle-DT2;13/03/2024;22:12:23;1.67;92.60;28.70;37;32.19;37;-50;Ok
Middle-DT2;13/03/2024;22:14:13;1.72;92.40;29.93;36;35.41;31;-49;Ok
Middle-DT2;13/03/2024;22:16:44;1.69;-1.00;35.08;28;37.01;29;-49;Ok
Middle-DT2;13/03/2024;22:19:54;1.74;92.00;34.60;28;40.23;34;-49;Ok
Middle-DT2;13/03/2024;22:21:35;1.78;91.90;34.60;38;35.41;43;-49;Ok
Middle-DT2;13/03/2024;22:22:28;1.78;91.90;28.16;38;30.58;37;-49;Ok
Middle-DT2;13/03/2024;22:24:20;1.83;92.10;30.58;36;35.41;33;-49;Ok
Middle-DT2;13/03/2024;22:27:03;1.81;92.20;31.46;32;35.41;29;-49;Ok
Middle-DT2;13/03/2024;22:28:53;1.83;92.50;36.85;42;41.84;41;-49;Ok
Middle-DT2;13/03/2024;22:31:38;1.83;92.20;34.80;37;38.62;39;-49;Ok
Middle-DT2;13/03/2024;22:33:41;1.83;92.40;28.97;37;28.97;41;-49;Ok
Middle-DT2;13/03/2024;22:35:18;1.83;92.40;34.20;42;37.01;41;-49;Ok
Middle-DT2;13/03/2024;22:38:05;1.72;92.80;37.01;42;38.62;42;-50;Ok
Middle-DT2;13/03/2024;22:39:53;1.72;93.20;36.05;36;40.23;42;-49;Ok
Middle-DT2;13/03/2024;22:41:01;1.72;93.30;33.80;47;37.01;50;-49;Ok
Middle-DT2;13/03/2024;22:42:38;1.72;93.30;32.99;40;38.62;38;-49;Ok
Middle-DT2;13/03/2024;22:44:28;1.72;93.30;26.96;37;28.97;45;-49;Ok
Middle-DT2;13/03/2024;22:47:13;1.67;93.40;32.59;36;37.01;37;-52;Ok
Middle-DT2;13/03/2024;22:48:08;1.67;93.60;37.01;36;40.23;43;-49;Ok
Middle-DT2;13/03/2024;22:49:58;1.67;93.80;35.41;27;37.01;30;-49;Ok
Middle-DT2;13/03/2024;22:52:56;1.72;93.90;34.72;29;37.01;34;-49;Ok
Middle-DT2;13/03/2024;22:55:28;1.67;93.90;34.00;37;40.23;45;-49;Ok
Middle-DT2;13/03/2024;22:57:18;1.72;94.20;33.69;37;37.01;42;-49;Ok
Middle-DT2;13/03/2024;22:59:11;1.72;94.20;38.62;37;38.62;33;-50;Ok
Middle-DT2;13/03/2024;23:01:56;1.72;94.10;33.26;27;33.80;25;-50;Ok
Middle-DT2;13/03/2024;23:04:38;1.72;94.20;33.94;30;38.62;35;-49;Ok
Middle-DT2;13/03/2024;23:06:28;1.72;94.20;31.92;29;33.80;34;-49;Ok
Middle-DT2;13/03/2024;23:08:18;1.71;94.20;32.99;34;37.01;41;-50;Ok
Middle-DT2;13/03/2024;23:09:16;1.78;94.30;35.81;37;40.23;31;-49;Ok
Middle-DT2;13/03/2024;23:11:06;1.78;94.10;38.62;31;40.23;34;-49;Ok
Middle-DT2;13/03/2024;23:12:53;1.78;94.20;30.76;34;32.19;45;-49;Ok
Middle-DT2;13/03/2024;23:14:46;1.67;93.90;29.77;35;32.19;38;-52;Ok
Middle-DT2;13/03/2024;23:16:33;1.61;93.90;35.18;28;40.23;22;-50;Ok
Middle-DT2;13/03/2024;23:18:37;1.67;94.00;31.78;33;35.41;33;-50;Ok
Middle-DT2;13/03/2024;23:21:08;1.67;93.80;35.87;27;40.23;35;-50;Ok
Middle-DT2;13/03/2024;23:23:01;1.67;93.70;31.38;40;32.19;38;-50;Ok
Middle-DT2;13/03/2024;23:24:51;1.72;93.80;28.16;37;28.97;38;-49;Ok
Middle-DT2;13/03/2024;23:26:38;1.72;93.30;33.53;25;37.01;31;-50;Ok
Middle-DT2;13/03/2024;23:28:28;1.74;93.20;31.15;29;35.41;26;-49;Ok
Middle-DT2;13/03/2024;23:30:18;1.72;93.10;29.77;33;35.41;35;-50;Ok
Middle-DT2;13/03/2024;23:31:27;1.72;93.10;32.19;30;35.41;31;-50;Ok
Middle-DT2;13/03/2024;23:33:58;1.81;93.10;33.53;26;38.62;31;-50;Ok
Middle-DT2;13/03/2024;23:34:56;1.83;93.00;27.36;35;27.36;27;-50;Ok
Middle-DT2;13/03/2024;23:36:43;1.83;92.70;28.47;30;30.58;23;-50;Ok
Middle-DT2;13/03/2024;23:39:31;1.89;92.60;32.72;35;33.80;31;-49;Ok
Middle-DT2;13/03/2024;23:42:13;1.83;92.70;32.63;28;40.23;31;-50;Ok
Middle-DT2;13/03/2024;23:44:58;1.83;93.30;36.11;33;40.23;39;-50;Ok
Middle-DT2;13/03/2024;23:46:59;1.83;93.50;33.26;33;37.01;38;-49;Ok
Middle-DT2;13/03/2024;23:50:28;1.76;94.00;32.53;30;37.01;31;-49;Ok
Middle-DT2;13/03/2024;23:52:21;1.78;94.00;33.80;32;33.80;31;-50;Ok
Middle-DT2;13/03/2024;23:54:08;1.78;94.20;36.12;29;38.62;34;-49;Ok
Middle-DT2;13/03/2024;23:55:58;1.81;94.20;28.65;28;32.19;33;-50;Ok
Middle-DT2;13/03/2024;23:58:43;1.83;93.80;34.20;24;40.23;34;-50;Ok
Middle-DT2;13/03/2024;23:59:38;1.83;93.70;32.19;29;33.80;31;-50;Ok
Middle-DT2;14/03/2024;0:01:08;1.89;93.60;28.86;30;35.41;30;-49;Ok
Middle-DT2;14/03/2024;0:03:56;1.83;93.60;31.38;38;32.19;35;-47;Ok
Middle-DT2;14/03/2024;0:06:38;1.83;93.90;30.71;24;33.80;37;-47;Ok
Middle-DT2;14/03/2024;0:09:23;1.83;94.10;26.86;28;30.58;38;-47;Ok
Middle-DT2;14/03/2024;0:12:08;1.81;94.30;30.58;30;33.80;35;-47;Ok
Middle-DT2;14/03/2024;0:14:53;1.78;94.30;31.11;34;33.80;35;-47;Ok
Middle-DT2;14/03/2024;0:17:41;1.78;94.50;29.77;35;30.58;34;-47;Ok
Middle-DT2;14/03/2024;0:20:23;1.78;94.60;33.39;36;37.01;37;-47;Ok
Middle-DT2;14/03/2024;0:24:03;1.75;94.80;34.97;32;40.23;33;-47;Ok
Middle-DT2;14/03/2024;0:25:56;1.72;94.90;32.19;39;32.19;38;-47;Ok
Middle-DT2;14/03/2024;0:27:57;1.72;94.90;32.19;36;32.19;31;-47;Ok
Middle-DT2;14/03/2024;0:30:31;1.78;94.90;36.21;34;37.01;26;-47;Ok
Middle-DT2;14/03/2024;0:33:13;1.78;94.60;30.31;38;35.41;39;-47;Ok
